titre,date,extrait
Groupe PSA : 700 millions d’euros d’achats de composants automobile au Maroc Lundi 18 Fevrier 2019,2019-02-18,"Le Groupe PSA poursuit sa stratégie de développement dans la région Moyen-Orient et Afrique. En effet, en 2018, les achats du Groupe au Maroc ont atteint un volume de sourcing global de près de 700 millions d’euros, s’appuyant sur l’écosyst&egr"
Retraite : Recul du rapport démographique moyen des régimes de base Dimanche 17 Fevrier 2019,2019-02-17,"Le rapport démographique moyen des cinq régimes de retraite de base au Maroc s'est situé à 5,8 actifs cotisants pour un retraité en 2017 contre 6,5 en 2013. Les niveaux de ce rapport diffèrent considérablement d'un régime à l&"
L'agriculture pour lutter contre la pauvreté en milieu rural Samedi 16 Fevrier 2019,2019-02-16,"Les activités agricoles constituent un outil efficace de lutte contre la pauvreté notamment dans le milieu rural. C’est ce que souligne le Centre marocain de conjoncture (CMC) dans sa dernière publication mensuelle ""Maroc Conjoncture"" consacrée à"
Les acteurs de la macroéconomie et de la finance en conclave à Marrakech Samedi 16 Fevrier 2019,2019-02-16,"La 4ème édition des Journées internationales de macroéconomie et de finance se tiendra les 2 et 3 mai à la Faculté des sciences, juridiques, économiques et sociales de Marrakech. Cette rencontre, initiée par le Laboratoire de recherche en in"
Benchaaboun reçoit une délégation de haut niveau de la BM et du FMI Vendredi 15 Fevrier 2019,2019-02-15,"Dans le cadre de l’organisation des Assemblées annuelles du Groupe de la Banque mondiale et du Fonds monétaire international qui se dérouleront en octobre 2021 à Marrakech, une délégation de haut niveau conduite par Yvonne Tsikata, secrétaire g&"
Conseil de la concurrence : Les indemnités des membres fixées Vendredi 15 Fevrier 2019,2019-02-15,"Le Conseil de gouvernement, réuni jeudi à Rabat sous la présidence du chef du gouvernement, Saad Eddine El Othmani, a adopté deux projets de décret relatifs à l'indemnisation des membres du Conseil de la concurrence (CC) et au statut des employés"
Prix des carburants : Le Conseil de la concurrence estime qu'«un plafonnement des marges n'est pas judicieux» Vendredi 15 Fevrier 2019,2019-02-15,"Le Conseil de la Concurrence (CC) a tenu hier, jeudi, la première session ordinaire de sa formation plénière, consacrée notamment à l'examen de la demande d'avis du gouvernement concernant le projet de plafonnement des marges bénéficiaire"
CGEM : Les délais de paiement de nouveau sur la table Jeudi 14 Fevrier 2019,2019-02-14,"La CGEM organise, en partenariat avec le ministère de l’Intérieur et le ministère de l’Économie et des Finances une rencontre sur le thème «La réduction des délais de paiement, une responsabilité collective», m"
Geomedia et BeAssur lancent un site d’assurances en ligne Jeudi 14 Fevrier 2019,2019-02-14,"Le groupe Geomedia (H24Info, Plurielle, L’Officiel,...) et le cabinet de courtage en assurances BeAssur ont annoncé la signature d’un protocole d’entente pour la mise en place de Taamin24.ma, une solution d’assurances en ligne. Disponible à partir du mois d&r"
Le Roi Felipe VI et la Reine Leitizia visitent le Mausolée Mohammed V Jeudi 14 Fevrier 2019,2019-02-14,"Le Roi Don Felipe VI et la Reine Dona Leitizia d'Espagne ont visité, jeudi, le Mausolée Mohammed V à Rabat, où ils se sont recueillis sur les tombes de feu Mohammed V et feu Hassan II. A cette occasion, ils ont déposé des gerbe de fleurs sur les tombe"
Le Roi Don Felipe VI d'Espagne reçoit El Othmani Jeudi 14 Fevrier 2019,2019-02-14,"Le Roi Don Felipe VI, Souverain d'Espagne, a reçu jeudi à Rabat le chef du gouvernement, Saad Eddine El Othmani. Dans une déclaration à la presse à l'issue de cette audience, El Othmani a indiqué que l'accent a été mis sur l'"
La Douane à la rencontre des conseillers économiques établis au Maroc Jeudi 14 Fevrier 2019,2019-02-14,"Eu égard à leur fonction clé de dynamisation de la coopération économique entre leur pays d’origine et le Maroc, l’ADII organise les jeudi 14 et vendredi 15 février 2019 un cycle de rencontres d’information dédiées aux conseil"
Maroc-Espagne : 11 accords de coopération bilatérale signés Mercredi 13 Fevrier 2019,2019-02-13,"Le Roi Mohammed VI, accompagné du Prince héritier Moulay El Hassan et du Prince Moulay Rachid, et le Souverain d'Espagne, le Roi Don Felipe VI, ont présidé, mercredi au palais des hôtes à Rabat, la cérémonie de signature de 11 accords de coo"
Assises nationales sur la fiscalité : La tutelle lance un appel à contribution Mercredi 13 Fevrier 2019,2019-02-13,Le ministère de l'Economie et des Finances vient de lancer un appel à contribution aux 3èmes Assises nationales sur la fiscalité (3 et 4 mai à Rabat) qui devront porter sur la définition des contours du futur système fiscal national. Dans un co
Attijariwafa bank signe 2 conventions pour accompagner les TPE Mercredi 13 Fevrier 2019,2019-02-13,"Deux conventions de partenariat ont été scellées, mercredi à Casablanca, entre le Groupe Attijariwafa bank et Cosumar et la Confédération générale des entreprises du Maroc (CGEM), visant l'accompagnement et la modernisation des très"
Partenariat stratégique entre le Groupe OCP et Cummins Afrique & Moyen-Orient Mercredi 13 Fevrier 2019,2019-02-13,"Le Groupe OCP et Cummins Afrique & Moyen Orient ont annoncé la signature d’un partenariat stratégique pour la mise en place d’un Master Rebuild Center (MRC) des moteurs de haute puissance Cummins à Khouribga, au Maroc. La nouvelle usine servira l’Afri"
"TPE : Le Maroc mise sur le projet ""Small business act"" Mercredi 13 Fevrier 2019",2019-02-13,"Le projet du ''Small Business act'', en cours de préparation, vise à mettre en place un cadre stratégique pour développer les petites et moyennes entreprises (PME), en général, et à créer une vision intégrée pour d"
Afrique : La population active devrait progresser de plus de 14 millions par an Mercredi 13 Fevrier 2019,2019-02-13,"La population active en Afrique devrait progresser de plus de 14 millions par an, alors que les taux de croissance économique jusqu'en 2020 seront probablement trop faibles pour créer suffisamment d’emplois de qualité pour cette population active qui s’accro&icir"
CaixaBank fête ses 10 ans de présence au Maroc Mercredi 13 Fevrier 2019,2019-02-13,"Jordi Gual, président de la CaixaBank, a célébré le dixième anniversaire de la succursale de l'entité au Maroc, avec une visite à l'équipe du bureau opérationnel de Casablanca, la première à être ouverte dans"
La CGEM participe à l’AG de la Global Business Coalition Mercredi 13 Fevrier 2019,2019-02-13,"Nabila Freidji, vice-présidente de la CGEM en charge de CGEM International et des Relations institutionnelles, a participé, les 11 et 12 février à New Delhi, en Inde, à l’Assemblée générale de la Global Business Coalition (GBC). Les &e"
CFC et Abu Dhabi Global Market s'allient pour développer des services financiers Mardi 12 Fevrier 2019,2019-02-12,"Casablanca Finance City (CFC) et Abu Dhabi Global Market (ADGM), centre financier international, ont signé lundi à Abu Dhabi un mémorandum d'entente visant à développer les services financiers au Maroc et aux Emirats Arabes Unis. Le texte du mémorandu"
Le Parlement européen adopte l'accord de pêche Maroc-UE Mardi 12 Fevrier 2019,2019-02-12,"Le Parlement européen a adopté, mardi en session plénière à Strasbourg, à une écrasante majorité, le nouvel accord de pêche entre le Maroc et l'Union européenne (UE). Ce vote est la dernière étape de validation"
La BAD débloque plus de 900 MDH en faveur de l’emploi au Maroc Mardi 12 Fevrier 2019,2019-02-12,"Mohamed Benchaaboun, ministre de l’Economie et des Finances, a procédé ce mardi 12 février à Rabat, avec Leila Farah Mokaddem, représentante résidente du bureau national de la Banque africaine de Développement au Maroc, et en présence de"
Réforme des CRI : Ce qu’il faut savoir Mardi 12 Fevrier 2019,2019-02-12,Le ministère de l’Intérieur se penche sur la mise en place d’une série de mesures concrètes relatives à la consolidation de la gouvernance dans les centres régionaux d'investissement (CRI) et à l'amélioration des services of
Statut unifié des agences urbaines : Une convention collective signée avec 4 syndicats Mardi 12 Fevrier 2019,2019-02-12,"Une convention collective sur le projet de statut unifié des agences urbaines a été signé, lundi à Rabat, entre les services techniques du ministère de l'Aménagement du Territoire national, de l'Urbanisme, de l'Habitat et de la Politique d"
"La BERD débloque 7,5 millions d'euros pour le secteur automobile au Maroc Mardi 12 Fevrier 2019",2019-02-12,"La Banque européenne pour la reconstruction et le développement (BERD) a annoncé lundi l'octroi d'un prêt de 7,5 millions d'euros à Tuyauto Gestamp Morocco, un nouveau producteur de pièces automobiles détenu à 50% par Tuyauto (Maroc)"
Carburants : Le Conseil de la Concurrence se penche jeudi sur les marges des distributeurs Lundi 11 Fevrier 2019,2019-02-11,"Comme nous l'avait affirmé Lahcen Daoudi, ministre chargé des Affaires générales et de la Gouvernance, le Conseil de la Concurrence tiendra, jeudi, la première session ordinaire de sa formation plénière, qui sera consacrée no"
Fassi Fehri se penche sur la rénovation urbaine Lundi 11 Fevrier 2019,2019-02-11,"Abdelahad Fassi Fehri, ministre de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville, a présidé, ce lundi 11 février au siège du ministère, la première rencontre de travail avec d"
Les femmes d'affaires arabes et africaines en conclave à Marrakech Lundi 11 Fevrier 2019,2019-02-11,"L’Agence marocaine de développement des investissements et des exportations (AMDIE) organise, les 13 et 14 février à Marrakech, en partenariat avec l’Union arabe pour le développement des exportations industrielles (AUIED), la deuxième édition de"
Vignette auto : Les très bons chiffres du CMI Lundi 11 Fevrier 2019,2019-02-11,"Le Centre monétique interbancaire (CMI) a mené à bien sa campagne de paiement multicanal de la vignette. Cette opération, conclue le 31 janvier 2019, a été réalisée via 4 sites web et plus de 22 canaux bancaires de paiement (agences bancair"
Upline Courtage débat du risque d’impayés Dimanche 10 Fevrier 2019,2019-02-10,"Souhaitant contribuer à la vulgarisation des services d’assurance en matière de prévoyance et de protection, l’assureur-conseil du groupe BCP a organisé, fin janvier, la deuxième édition de ses rendez-vous trimestriels «Matinales d’Up"
Dounia Taarji et Obaïd Amrane prennent fonction Samedi 09 Fevrier 2019,2019-02-09,"Le ministre de l’Economie et des Finances, Mohamed Benchaboun, a présidé, le vendredi 8 février 2019 au siège du ministère, la cérémonie de passation des consignes entre Abdelouahed Kabbaj et Dounia Taarji, nommée lors du Conseil des"
La CGEM au Salon Connext à Milan Samedi 09 Fevrier 2019,2019-02-09,"Khalid Benjelloun, vice-président de la CGEM en charge du Soutien à l’entrepreneuriat, a participé, les 7 au 8 février à Milan, au Salon Connext, à l’invitation de la Confindustria, le patronat italien. Lors de son intervention, Benjelloun a m"
CFG Bank dévoile sa nouvelle offre crédit immobilier Vendredi 08 Fevrier 2019,2019-02-08,"CFG Bank a lancé le vendredi 1er février 2019 une nouvelle campagne promotionnelle pour le crédit immobilier. A travers cette campagne, «la banque s’engage sur des taux compétitifs et offre la première mensualité à ses nouveaux clients"
Performances économiques : La BAD encense le Maroc Vendredi 08 Fevrier 2019,2019-02-08,Le Maroc a réalisé des performances économiques remarquables au cours de la dernière décennie et les perspectives économiques à moyen terme sont favorables. C’est ce que relève le rapport de la Banque africaine de développement (BA
Le Roi nomme Ahmed Rahhou ambassadeur du Maroc auprès de l’UE Jeudi 07 Fevrier 2019,2019-02-07,"Ahmed Rahhou, PDG de CIH Bank, a été nommé ce jeudi par le Roi Mohammed VI ambassadeur du Maroc auprès de l’Union européenne. C’était au cours d’un Conseil des ministres présidé par le Souverain à Marrakech. Ce f"
Maroc-Côte d’Ivoire : Lancement à Abidjan d'un portail interactif administration-citoyen Jeudi 07 Fevrier 2019,2019-02-07,"Le ministre délégué chargé de la réforme de l'Administration et de la Fonction publique, Mohammed Ben Abdelkader, et son homologue ivoirienne, Raymonde Goudou Coffie, ont procédé, jeudi à Abidjan, au lancement officiel du portail ""Mili"
Monétique : L’activité de paiement via Internet en très forte hausse Jeudi 07 Fevrier 2019,2019-02-07,"L’activité monétique marocaine a franchi le seuil du million d’opérations par jour en 2018, avec 1.032.520 opérations de retrait et de paiement quotidiennes effectuées au Maroc par les cartes bancaires marocaines et étrangères. L&r"
Le HCP et Statistics Danemark veulent développer leur coopération Jeudi 07 Fevrier 2019,2019-02-07,"Le haut-commissariat au Plan et l'instance danoise des statistiques, Statistics Danemark, ont exprimé, mercredi à Rabat, leur souhait de développer une coopération ""fructueuse"" dans le domaine de traitement et de diffusion des statistiques. Ainsi, les gra"
Royal Air Maroc lance une nouvelle liaison Casablanca - Boston Mercredi 06 Fevrier 2019,2019-02-06,"La compagnie nationale ouvrira une liaison directe reliant Casablanca et Boston. Cette nouvelle route aérienne sera opérationnelle à partir du 22 Juin prochain à raison de trois fréquences par semaine : lundi, jeudi et samedi. Opérés par des Bo"
C’est parti pour la 6ème édition du Salon Automotive Meetings Tangier-Med ! Mercredi 06 Fevrier 2019,2019-02-06,"L’Association marocaine pour l’industrie et la construction automobile (AMICA) organise, en partenariat avec le ministère de l'Industrie et l’Agence marocaine de développement des investissements et des exportations (AMDIE), la 6ème édition du Salon"
Le Maroc veut booster son offre exportable de produits Bio Mercredi 06 Fevrier 2019,2019-02-06,"L’Association marocaine des exportateurs a organisé, en partenariat avec le Club des entrepreneurs Bio (CEBio), le 2 février, une table-ronde sous le thème «La stratégie d’accélération de l’export». Cette rencontre a connu la"
TGV : Plus de 200.000 passagers en janvier Mercredi 06 Fevrier 2019,2019-02-06,"Plus de 200.000 passagers ont emprunté le train à grande vitesse Al-Buraq en janvier 2019, contre quelque 168.000 passagers en décembre, soit une hausse de 19%. C’est ce qu’a déclaré, mardi au Parlement, le ministre du Transport, Abdelkader Amara, pr"
Rabat : Démarrage des essais sur l’extension de la ligne 2 du Tramway Mercredi 06 Fevrier 2019,2019-02-06,"Lancés le Roi en octobre 2017, les travaux d’extension de 7 km de la Ligne 2 ont connu, mardi 5 février, le démarrage des essais sur le tronçon de 2,4 km à Rabat. Il s’étend du terminus actuel de l’Hôpital Moulay Youssef jusqu&rsq"
BMCI-BNP Paribas Banque privée sacrée «Meilleure Banque privée au Maroc» Mercredi 06 Fevrier 2019,2019-02-06,"Le magazine Global Finance a annoncé la 4ème édition de son classement des meilleures banques privées au monde pour l’année 2019, et les lauréats ont été honorés lors d’un dîner de remise de prix à New York, le 5"
Un Conseil de gouvernement dédié aux communautés soulaliyates Mardi 05 Fevrier 2019,2019-02-05,"Un Conseil de gouvernement se tiendra vendredi sous la présidence du chef du gouvernement, Saad Eddine El Othmani. Au début de ses travaux, le Conseil examinera trois projets de loi, dont le premier est relatif à la tutelle administrative sur les communautés soulaliyat"
La société d’aménagement Zenata s’associe à l’ADS Mardi 05 Fevrier 2019,2019-02-05,"La société d’aménagement Zenata a signé, le vendredi 1er février, une convention de partenariat avec l’Agence de développement social (ADS). Ce partenariat permettra d’accompagner 60 associations du territoire de Zenata dans le renforce"
Administration : La tutelle clarifie le processus de recrutement d'experts par contrat Mardi 05 Fevrier 2019,2019-02-05,Le recrutement d'experts par contrat auprès des administrations publiques passe par une procédure de candidature ouverte aux personnes remplissant les conditions requises et se fait sur décision du chef de l'administration concernée. C’est ce qu’a
Des plans régionaux pour assurer la gestion des carrières Mardi 05 Fevrier 2019,2019-02-05,"Le ministère de l'Équipement, du Transport, de la Logistique et de l'Eau va mettre en place des plans régionaux relatifs à la gestion des carrières et déterminera les zones interdites à l'exploitation. Selon le ministre de tutelle Abdel"
600.000 personnes actives dans l’économie sociale et solidaire au Maroc Lundi 04 Fevrier 2019,2019-02-04,"L’économie sociale et solidaire emploie au Maroc plus de 600.000 collaborateurs. C’est le chiffre donné lundi, à Marrakech, par le ministre du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale, lors de la cér&ea"
"4,7 milliards de DH mobilisés pour le réseau routier Lundi 04 Fevrier 2019",2019-02-04,"La Caisse pour le financement routier (CFR) a adopté un budget d'investissement de 4,7 milliards de dirhams pour l'année 2019, lors de la réunion de son Conseil d'administration présidée par le ministre de l’Équipement, du Transport, de la"
Transport urbain : Vers la résiliation du contrat avec M’dina Bus Lundi 04 Fevrier 2019,2019-02-04,"Au vu de la situation critique du transport collectif urbain par autobus dans le Grand Casablanca, il semble que l’Établissement de coopération intercommunale (ECI) se dirige vers la résiliation du contrat de «M’dina Bus», dépositaire de la gestion"
Ventes auto : Sopriam entame bien l’année Dimanche 03 Fevrier 2019,2019-02-03,"Après un beau finish en 2018, Sopriam commence l’année 2019 avec une belle performance. L’importateur des marques Peugeot, Citroën et DS a réalisé en janvier 2019 une progression de ses ventes de 35% par rapport à janvier 2018, alors que l"
Réformes gouvernementales : Les promesses de Saad Eddine El Othmani Samedi 02 Fevrier 2019,2019-02-02,"Les réformes structurelles conduites par le gouvernement auront ""un effet positif à l’avenir"". C’est ce qu’a assuré, vendredi soir à Casablanca, le chef de gouvernement Saad Eddine El Othmani. ""Le gouvernement a rencontré un nomb"
Croissance : Pour une politique économique moins conservatrice Samedi 02 Fevrier 2019,2019-02-02,"""Accélérer la croissance, nouvel enjeu central de l’économie marocaine ?» : c’est l’intitulé de l’étude que vient de publier le département Recherche d’Attijariwafa bank. Selon les analystes d’Attij"
"Le Monde, l’Afrique, le Maroc : Quelles perspectives pour 2019 ? Vendredi 01 Fevrier 2019",2019-02-01,"La Fondation Attijariwafa bank a organisé, jeudi 31 janvier, à Casablanca, une nouvelle édition de son cycle de conférences «Échanger pour mieux comprendre». Placée sous le thème «Le Monde, l’Afrique, le Maroc : q"
L’audience radio au Maroc stable au 4ème trimestre Vendredi 01 Fevrier 2019,2019-02-01,"En 2018, l’audience de la radio s’est inscrite dans la stabilité. D’octobre à décembre, 54,13 % du total de la population des 11 ans et plus ont écouté la radio un jour moyen de semaine, soit 14,339 millions de personnes, indique Radiométri"
Le gouvernement maintient la subvention du gaz butane Vendredi 01 Fevrier 2019,2019-02-01,"Aucune décision n'a été prise au sujet de la levée de la subvention du gaz butane, après l'adoption de la loi relative au dispositif de ciblage des bénéficiaires des programmes d'appui social et portant création de l'Agence nati"
Rencontre Mohcine Jazouli - Salaheddine Mezouar : Ce qui s’est dit Vendredi 01 Fevrier 2019,2019-02-01,"Salaheddine Mezouar, président de la CGEM, et Mohcine Jazouli, ministre chargé de la Coopération africaine, ont tenu, jeudi 31 janvier 2019, une séance de travail en présence de membres du Conseil d’administration de la Confédération. Lors de"
RSE : Les entreprises marocaines s’y mettent de plus en plus Vendredi 01 Fevrier 2019,2019-02-01,"La Chambre de commerce britannique au Maroc a organisé, mercredi dans la capitale économique, une conférence-débat autour du thème «Responsabilité sociale des entreprises : quel engagement des firmes marocaines ?». Cette conférence a c"
Écosystèmes des IMM : Une nouvelle dynamique pour le secteur Vendredi 01 Fevrier 2019,2019-02-01,"Le tissu national des industries mécaniques et métallurgiques (IMM), dont les écosystèmes ont été officiellement lancés jeudi à Casablanca, demeure ""résilient"" et dispose de perspectives de croissance ""positives""."
Financement des PME : Usual suspect Jeudi 31 Janvier 2019,2019-01-31,Non. Nous n’irons pas jusqu’à dire que l’Etat est une poule mouillée. Disons plutôt qu’il se mouille très peu. Mais quand les choses vont mal et que les solutions proposées jusqu’à maintenant restent pour le moins infructueus
BAM intègre les banques participatives dans ses statistiques Jeudi 31 Janvier 2019,2019-01-31,"Dans le cadre de la poursuite du processus d’élargissement du champ de couverture des statistiques monétaires à l’ensemble des sociétés financières, Bank Al-Maghrib intègre, à partir de janvier 2019, l’activité des banq"
El Othmani et Vera Songwe parlent intégration économique africaine Mercredi 30 Janvier 2019,2019-01-30,"Le chef du gouvernement, Saad Eddine El Othmani, a eu mercredi à Rabat des entretiens avec la qecrétaire exécutive de la Commission économique des Nations Unies pour l'Afrique (CEA), Vera Songwe, axés sur l'intégration économique des pays afri"
OCP lance la seconde phase du dispositif «Al Moutmir Li Khadamat Al Qord» Mercredi 30 Janvier 2019,2019-01-30,"Après une première phase lancée en septembre 2018 autour des cultures céréalières et légumineuses, le Groupe OCP a donné le coup d’envoi, ce mardi 29 janvier à Agourai, dans la province d’El Hajeb, de la seconde phase de son"
ADA : Le terroir fait son entrée chez Aswak Assalam Mercredi 30 Janvier 2019,2019-01-30,L’Agence pour le développement agricole vient de signer une convention de partenariat avec la chaine de grande distribution Aswak Assalam. La percée de ce nouveau canal de distribution s’inscrit dans le cadre de l’opérationnalisation de la stratégie
Economie marocaine : Faut-il s’inquiéter ? Mardi 29 Janvier 2019,2019-01-29,"La mollesse de la croissance au Maroc monopolise toujours les débats. Et ce, d’autant plus qu’elle reste tributaire de l’agriculture, pour ne pas dire de la pluviométrie. Après 3% en 2018, la croissance devrait légèrement fléchir en"
Ahmed Toufiq livre les détails relatifs au pèlerinage à la Mecque Mardi 29 Janvier 2019,2019-01-29,"Le règlement des frais de pèlerinage au titre de la saison 1440 de l'Hégire se fera du 18 février au 1er mars en un seul versement, aussi bien pour le circuit officiel que pour les agences de voyages. Et ce, auprès des bureaux d'Al Barid Bank dans les di"
Marrakech accueille la 16ème édition d’Officine Expo Mardi 29 Janvier 2019,2019-01-29,"Officine Expo ouvre ses portes pour sa 16ème édition, les 1er et 2 mars 2019 à Marrakech. Les personnalités les plus marquantes de la profession au niveau national et international seront au rendez-vous pour un partage de connaissances et d’expérienc"
"L'AMDL lance la 4ème édition des ""Moroccan Logistics Awards"" Mardi 29 Janvier 2019",2019-01-29,"L'Agence marocaine de développement de la logistique (AMDL) a lancé la 4ème édition des trophées marocains de la logistique, Moroccan Logistics Awards (MLA 2019). Initié en partenariat avec la Confédération générale des ent"
Permis de conduire/Panne sèche pour l'examen théorique : La tutelle s’explique Mardi 29 Janvier 2019,2019-01-29,"Le ministère de l’Équipement, du Transport, de la Logistique et de l’Eau a assuré, mardi, que toutes les mesures nécessaires seront prises afin de permettre aux professionnels et aux candidats de passer dans des conditions normales l’examen théori"
Mezouar : «Le non-Maghreb n’est pas une fatalité…» Mardi 29 Janvier 2019,2019-01-29,"Le secteur privé est un partenaire indispensable afin de remettre le Maghreb en route. C’est la conviction de Salaheddine Mezouar, président de la Confédération générale des entreprises du Maroc (CGEM), qui s’exprimait, lundi à Nouakchott,"
Protection des données personnelles : La CNDP décline sa stratégie Mardi 29 Janvier 2019,2019-01-29,"Les prochaines actions de la Commission nationale de contrôle de la protection des données à caractère personnel (CNDP) cibleront les acteurs de la société civile, les Startupers et les entreprises. C’est ce qu’a affirmé le prési"
Le Maroc et les îles Canaries renforcent leur coopération Lundi 28 Janvier 2019,2019-01-28,"Salaheddine Kadmiri, président du Conseil économique Maroc-Espagne (CEMAES), a reçu, aujourd’hui au siège de la CGEM, Fernando Clavijo, président du gouvernement des Iles Canaries, en présence de Rakia Eddarhem, decrétaire d’État ch"
Tanger Med : Les chiffres de 2018 Lundi 28 Janvier 2019,2019-01-28,"T anger Med est la première plateforme marocaine pour les flux d’import et d’export, dont la valeur globale traitée en 2018 s’élève à 317 Mds de DH. Concernant les exportations, 139 Mds de DH de produits ont été exporté"
Sothema inaugure trois nouvelles unités à Bouskoura Lundi 28 Janvier 2019,2019-01-28,"Sothema a inauguré ce lundi l’extension de son usine à Bouskoura, à travers 3 nouvelles unités, dont la première unité de production de médicaments anticancéreux issus de la biotechnologie en Afrique, en présence des ministre"
Le centre commercial Marina Shopping ouvrira ses portes en avril Lundi 28 Janvier 2019,2019-01-28,"Marina Shopping, réalisé par Marjane Holding et Foncière Chellah, ouvrira ses portes au public en avril prochain. Il s’agit, selon les initiateurs du projet, de «l’un des plus grands centres commerciaux au Maroc». Marina Shopping est intégr&eacu"
L’ANP lance de nouveaux services en ligne via PortNet Lundi 28 Janvier 2019,2019-01-28,"L’Agence nationale des ports et PortNet, le guichet unique national du commerce extérieur, lancent une série de nouveaux services pour rendre la supply-chain d’import/ export à la fois pratique, intégrée et digitale. Ces services en ligne, accessible"
OMC : Des règles mondiales pour régir le commerce électronique Lundi 28 Janvier 2019,2019-01-28,"L'Union européenne (UE) s'est félicitée de l'initiative de 75 pays, dont ses 28 Etats membres et 47 autres membres de l'Organisation mondiale du commerce (OMC), d'entamer des négociations pour mettre en place des règles mondiales en matiè"
Pêche : Le Salon Halieutis au diapason des nouvelles technologies Lundi 28 Janvier 2019,2019-01-28,"Les nouvelles technologies dans le secteur de la pêche seront à l’honneur au 5ème Salon Halieutis qui se tiendra du 21 au 24 février prochain, à Agadir. Ce Salon est dédié aux différents métiers de la pêche maritime, de l&r"
100 millions de dirhams d’excédent pour la MGPAP Samedi 26 Janvier 2019,2019-01-26,"La Mutuelle générale du personnel des administrations publiques (MGPAP) a réalisé en 2017 un excédent dépassant 100 millions de dirhams, sans prendre en compte les sommes dues à la MGPAP au compte de la Caisse nationale des organismes de prévoy"
Bouchra Outaghani à la tête de la Fédération du commerce et services Vendredi 25 Janvier 2019,2019-01-25,"Bouchra Outaghani et Hamid Ben Elafdil ont été respectivement élus présidente et vice-président général de la Fédération du commerce et services (FCS) de la CGEM, à l’unanimité, pour le mandat 2019-2021, lors de l&rsq"
La Douane initie le débat autour des frontières SMART Vendredi 25 Janvier 2019,2019-01-25,"Comme chaque 26 janvier depuis 1983, la communauté douanière mondiale célèbre la Journée internationale de la Douane (JID) autour d’un thème mettant en avant une préoccupation ou une orientation douanière au niveau mondial. Parrain&eac"
Royal Air Maroc entame le transfert de ses vols vers le Terminal 1 Vendredi 25 Janvier 2019,2019-01-25,"Royal Air Maroc entame, à compter de samedi 26 janvier, l’opération de transfert de ses vols au départ de Casablanca vers le nouveau Terminal 1 de l’aéroport international Mohammed V, inauguré mardi 22 janvier par le Roi Mohammed VI. Ce transfert pe"
Meknès se prépare à accueillir la 14ème édition du SIAM Vendredi 25 Janvier 2019,2019-01-25,"La 14ème édition du Salon international de l’agriculture au Maroc (SIAM) se tiendra du 16 au 21 avril à Meknès, avec la Suisse comme invité d’honneur. Ce Salon, qui se tiendra sur le thème ""L’agriculture, levier d’emploi et av"
Accord d’Agadir : Le Conseil d’affaires tient sa 4ème réunion Jeudi 24 Janvier 2019,2019-01-24,"Le Conseil d’affaires des pays signataires de l’Accord d’Agadir a tenu sa quatrième réunion, mercredi, au siège de la CGEM. Cette rencontre a connu la participation de Nabila Freidji, vice-présidente de la CGEM en charge des Relations internatio"
Accompagnement de projets : 19 jeunes certifiés CEFE Jeudi 24 Janvier 2019,2019-01-24,"La Fondation Mohammed V pour la Solidarité et la Fondation Phosboucraa organisent ce jeudi 24 janvier la cérémonie de certification de 19 jeunes bénéficiaires de la formation «Accompagnateurs CEFE de porteurs d’initiatives économiques», iss"
BNP Paribas dément les rumeurs relatives à la cession de BMCI Jeudi 24 Janvier 2019,2019-01-24,"Le Groupe BNP Paribas vient de publier un communiqué pour clarifier sa stratégie de développement en Afrique. Un communiqué justifié certainement par les rumeurs persistantes sur sa volonté de se désengager du Maroc. ""BNP Paribas souhaite rapp"
Carburants : Les citoyens toujours à l’écoute du Conseil de la concurrence Mercredi 23 Janvier 2019,2019-01-23,"Le marché attend toujours la première sortie de Driss Guerraoui, nommé par le Roi président du Conseil de la concurrence (CC) en novembre dernier. On l’attend particulièrement sur un dossier important : celui des hydrocarbures, objet de moult pol&eacu"
Tramway de Casablanca : Le Roi acte la mise en service de la ligne 2 Mercredi 23 Janvier 2019,2019-01-23,"Le Roi Mohammed VI a procédé, mercredi, au lancement de la mise en service de la deuxième ligne du tramway de Casablanca (T2). Cette nouvelle ligne, dont les travaux de réalisation ont été lancés par le Roi le 25 janvier 2016, traverse, sur une lon"
La CNDP célèbre la Journée internationale du DP-Day Mercredi 23 Janvier 2019,2019-01-23,"La Commission nationale de contrôle de la protection des données à caractère personnel (CNDP) célèbre le 28 janvier la Journée internationale du DP-Day (Data Privacy Day). Cette année, la CNDP a choisi d’organiser cette journée dans la"
CGEM : Le grand oral de Mezouar face à la presse Mercredi 23 Janvier 2019,2019-01-23,"Le ton était sérieux, à la limite grave. Devant les patrons des médias ce mercredi matin, Salaheddine Mezouar, président de la Confédération générale des entreprises du Maroc (CGEM), n’a laissé échappé aucun so"
L'accord de pêche Maroc - UE franchit une nouvelle étape décisive Mercredi 23 Janvier 2019,2019-01-23,"La commission de la pêche du Parlement européen a adopté, mercredi, à une large majorité, l'accord de pêche entre le Maroc et l'Union européenne (UE). Ce vote décisif au sein de cette commission, qui statue sur les questions de fond, e"
