titre,date,extrait
4e Forum Afrique Développement : Christine Lagarde en « guest star »,2016-02-05,"La 4è édition du Forum Afrique Développement co-organisée par le groupe Attijariwafa Bank et Maroc Export se tiendra du 25 au 26 février 2016 à Casablanca. Pas moins d’un millier d’opérateurs économiques venant des quatre coins du monde sont attendus dans la métropole. Parmi les personnalités présentes lors cet événement d’envergure, placé sous le thème"
La politique commerciale du Maroc examinée à l’OMC,2016-02-03,"Le mardi 2 février ainsi que le jeudi 4 février sont examinés à Genève au sein de l’Organisation mondiale du commerce (OMC), la politique commerciale du Maroc. Un exercice réalisé tous les 5 ans, pour chacun des 162 Etats membres. Ainsi, le ministre chargé du Commerce extérieur, Mohamed Abbou, a réitéré, lors"
Partenariat Public Privé : Sajid partage sa vision,2016-02-01,"Une rencontre, exclusive du genre, a réuni vendredi dernier, Mohamed Sajid, SG de l’Union Constitutionnelle (UC) aux membres du Club des PPP Maroc. Ce déjeuner débat qui a connu la présence de plusieurs groupes nationaux et internationaux, de cabinets juridiques et de fonds d’investissement marocains, a été l’occasion d’échanger sur"
MAROCLEAR scelle un partenariat avec l’Egypte,2016-02-01,"MAROCLEAR, Dépositaire Central des titres, et MCDR, Dépositaire Central des titres en Egypte, ont signé le 28 janvier, un Mémorandum d’entente pour renforcer leurs relations économiques. Dans ce Mémorandum, les deux pays partageront leurs expériences et leur savoir-faire afin de collaborer sur de futurs projets concernant les places financières égyptiennes"
Le Maroc suspend toute importation de volaille à partir de la France,2016-01-29,"Le Maroc manifeste sérieusement son inquiétude par rapport à ce nouvel épisode épidémique, en effet, jeudi 28 janvier, l’Office National de Sécurité Sanitaire des Produits alimentaires (ONSSA) a annoncé la suspension provisoire de toute importation de volailles et des produits dérivés à partir de la France. Adressée également aux professionnels"
Le Maroc figure dans le Top 50 des pays les plus innovants au monde,2016-01-25,"Le Maroc figure dans le TOP 50 des économies les plus innovantes selon l’Indice 2016 de l’innovation dans le monde. Il est devancé de près par la Tunisie, placée à la 46ème position. Voici un récapitulatif du classement général. C’est Bloomberg qui a sorti son classement des pays les plus"
Des chefs d’entreprises maghrébins se donnent rendez-vous à Houston,2016-01-25,"Lahbib Benyahia, Secrétaire Général de l’Union du Maghreb Arabe (UMA), conduira une délégation de chefs d’entreprises maghrébins pour prendre part à la 2ème mission économique Maghreb – États Unis, prévue du 8 au 13 mars 2016 à Houston et en Californie. Organisée par l’entreprise américaine OverseasOne.LLC, en partenariat avec la"
DAVOS. «Renforcement de la compétitivité des économies arabes»,2016-01-22,"Miriem Bensalah Chaqroun, Présidente de la CGEM participe au World Economic Forum qui se tient à Davos, du 21 au 23 janvier courant. Elle animera, ce vendredi 22 janvier, un panel sous le thème du «Renforcement de la compétitivité des économies arabes» dans le cadre de la session consacrée à"
Le modèle marocain de réforme économique présenté au Forum de Davos,2016-01-21,"« Le Royaume s’est engagé dans une série d’initiatives destinées à promouvoir un nouveau modèle pour l’Afrique de l’avenir, fondé sur la stabilité, la réforme et le développement », a déclaré le ministre de la Communication, porte-parole du gouvernement, lors d’une rencontre qui s’est tenue ce jeudi 21 janvier à Davos."
CFC : Coface Maroc dévoilera bientôt son guide risque-pays Afrique 2016,2016-01-21,"Coface Maroc annonce les couleurs pour 2016. Son premier événement de cette année, dédié aux membres Casablanca Finance City (CFC), aura lieu le mardi 9 février et portera sur le thème : « Le défi de la croissance africaine : cartographie des risques 2016». Lors de cette rencontre, le leader de l’assurance-crédit dévoilera en exclusivité son"
Un conseil Arabo-Méditerranéen voit le jour,2016-01-21,"L’Accord Agadir a été signé le mercredi 20 janvier à Casablanca. Il s’agit d’une convention de création du conseil des affaires des pays membres de l’Accord (Maroc-Tunisie-Egypte et Jordanie), qui vise à améliorer les performances d’exportation entre les pays membres de cet accord et vers l’espace euro-méditerranéen à travers la"
La circulaire des impôts est disponible,2016-01-20,"La note circulaire N° 726 relative aux dispositions fiscales de la loi de finances n°70-15 pour l’année budgétaire 2016 vient d’être mise en ligne ce mercredi 20 janvier. Dans cette note, la Direction Générale des Impôts (DGI) détaille les modalités d’application de dispositions fiscales prévues dans la loi de finances."
Emballage: Europac s’installe à Tanger,2016-01-18,"Une nouvelle cartonnerie va être inaugurée mardi 19 janvier à Tanger Automotive City (TAC). Il s’agit d’Europac Med Packaging, filiale du groupe espagnol « Papeles y Cartones de Europa S.A », Europac. Ce projet vient au jour, avec le soutien de la Banque Européenne d’Investissement (BEI), qui a aidée à hauteur de 10"
3ème Forum d’Affaires Maroc-Guinée : vers la concrétisation de partenariats,2016-01-18,"Mohamed Boussaid, ministre de l’Economie et des Finances, a conduit la délégation marocaine au 3ème Forum d’Affaires Maroc-Guinée. La cérémonie d’ouverture a été présidée ce lundi 18 janvier par Mamadi Youla, premier ministre guinéen. Mamadi Youla a mis en avant le potentiel de la Guinée, à savoir : 6,5 millions"
OBG table sur une croissance de 3 % pour le Maroc en 2016,2016-01-17,"Alors que les institutions nationales prévoient une croissance autour des 2% pour cette année, voilà que l’Oxford Business Group (OBG) avance, avec un air d’optimisme, quelque 3% de croissance pour l’économie marocaine en 2016. Dans leur note de recherche, les analystes de l’OBG estiment que pour cette année, « les autorités"
Finéa se digitalise et rend l’accès au financement plus simple pour les PME,2016-01-15,"Finéa, filiale du Groupe CDG, se digitalise pour offrir un service de proximité aux PME. Cette digitalisation a pour objectif de rendre plus accessible leur accès au financement et à la commande publique. Par ailleurs, elle vise à faciliter et simplifier les démarches des entreprises, en leur offrant plus de flexibilité et de réactivité. Mais aussi, à"
Benkirane : la privatisation de la Samir a été une grosse erreur,2016-01-14,"Lors de la séance mensuelle à la Chambre des Conseillers, le Chef de gouvernement avoue pour la première fois que « La privatisation de la SAMIR a été une grave erreur alors que la société n’était pas déficitaire mais générait un bénéfice annuel de près de 500 millions de DH ». Benkirane"
Internet est loin d’être universel,2016-01-14,"Le nombre d’internautes a plus que triplé en dix ans, passant d’un milliard en 2005 à 3,2 milliards à la fin de 2015. Ce n’est pas suffisant, peut-on conclure d’un rapport publié par la Banque Mondiale cette semaine. 4,2 milliards de personnes, soit 60% de la population mondiale, n’ont toujours pas internet."
Said Ibrahimi : « 17 % des investissements marocains en Afrique proviennent d’entreprises domiciliées à CFC »,2016-01-14,"Lors d’une conférence-débat sous le thème « Maroc, hub financier » organisée à Paris par le leader mondial de droit financier Clifford Chance, Said Ibrahimi, DG de Casablanca Finance City Autority (CFCA), annonce que 17% des investissements marocains en Afrique proviennent d’entreprise domiciliées à CFC. « Considérée aujourd’hui comme la 2-ème place au"
Forum d’affaires Maroc-Guinée : Le président guinéen présidera l’évènement,2016-01-13,"Le gouvernement guinéen vient d’annoncer que la présidence du forum Maroc-Guinée, qui se tiendra à Conakry lundi 18 janvier, sera assurée par Son Excellence Monsieur Alpha Condé, Président de la République de Guinée. Comme nous l’avions annoncé, ce forum sera co-organisé par l’Agence de Promotion des Investissements Privés (APIP-Guinée) et la"
HEIMTEXTIL : Le Textile de Maison marocain fait salon à Francfort,2016-01-10,"Le Centre Marocain de Promotion des Exportations « Maroc Export » organise, en concertation avec l’Association marocaine des industries du textile et de l’habillement (AMITH), la troisième participation marocaine au salon du Textile de Maison « HEIMTEXTIL », qui aura lieu du 12 au 15 janvier à Francfort, en Allemagne. « Cette troisième participation du"
« Quelles perspectives pour l’économie marocaine en 2016 » ?,2016-01-05,"Selon Mohammed Boussaid, la loi de Finances 2016 vise à ramener le déficit budgétaire prévisionnel à 3,5 % du PIB, en se basant sur des hypothèses fixant le taux d’inflation à 1,7 % du PIB, le cours moyen de pétrole à 61 dollars le baril et le cours moyen du gaz butane à"
La finale internationale du concours « Ma thèse en 180 secondes » se déroulera à Rabat,2016-01-05,La 3ème édition du concours francophone international « Ma thèse en 180 secondes » est lancée. La finale aura lieu au Théâtre Mohammed V à Rabat en septembre 2016. « Ma thèse en 180 secondes » permet à des doctorants de présenter leur sujet de recherche en termes simples à un auditoire
La 5ème Edition du « Forum Euromed Capital » à Casablanca,2016-01-05,"Euromed Capital choisit le Maroc pour l’organisation de la 5ème édition de son forum éponyme, une rencontre entre investisseurs et entrepreneurs des deux rives de la Méditerranée. L’association Euromed Capital organise son 5e rendez-vous entre investisseurs et entrepreneurs des deux rives de la Méditerranée à Casablanca les 21 et 22 janvier prochains."
"Porteurs d’idées, start-ups : à vos projets !",2016-01-05,"Top départ de la 9ème Edition « MIT Enterprise forum Arab Start-up Competition ». Les porteurs d’idées et start-ups sont conviés à participer avant le 18 janvier. Belle opportunité pour les porteurs d’idées et start-up. La compétition « MIT Enterprise forum Arab Start-up » est lancée. Fondée en 2005, «"
Vers une opérationnalisation du label collectif « Terroir du Maroc »,2016-01-04,"Constat positif concernant la mise en œuvre de la stratégie de développement de la commercialisation des produits du terroir et des labels. C’est ce qui ressort du dernier événement organisé par l’Agence de Développement Agricole. Lors d’un atelier qui a réuni les différentes structures du département de l’agriculture, c’était l’heure"
Conjoncture : Ces prix qui ont augmenté depuis ce 1er Janvier 2016,2016-01-04,Cette année 2016 nous vient avec son lot de hausses des prix en tout genre. Voici les prix qui ont subi des changements depuis ce 1er janvier. Voyager en train coûte plus cher en 2016. Les prix des billets ont été revalorisés de 2 à 30 dirhams à cause de l’augmentation
Fiscalité : L’identifiant commun désormais obligatoire,2016-01-04,"Que les personnes physiques et morales se le prennent pour dit. Elles doivent désormais inscrire leur identifiant commun obligatoire (ICE) sur l’ensemble de leurs documents comptables. Sans cela, pas de déduction des charges. Depuis le 1er janvier, une nouvelle mesure est entrée en vigueur, introduite par la loi de finances"
Uber passe la barre du milliard de course,2016-01-03,"Le service américain de réservation de voiture avec chauffeur Uber a annoncé avoir passé la barre du milliard de courses, marquant une nouvelle étape dans le développement de ce nouveau secteur controversé. Uber opère désormais dans 68 pays. Mais le succès du groupe, valorisé à plus de 50 milliards de"
Agriculture : Le secteur booste la croissance,2016-01-03,"De l’arrêté des comptes nationaux, il ressort une amélioration de la croissance économique nationale de 4,6% et ce ; grâce à une augmentation de l’activité agricole de 15.2%. Selon le Haut Commissariat au Plan (HCP), l’arrêté des comptes nationaux fait ressortir une croissance de 4.6 % au troisième trimestre 2015"
Energie solaire / Noor Midelt : C’est parti pour les pré-sélections !,2016-01-03,"Le Maroc, c’est un gisement solaire d’une capacité de 20 000 MW, avec plus de 3 000 heures par an d’ensoleillement. Le complexe solaire NOOR est le projet qui répond à cet atout. L’appel à manifestation d’intérêt pour son site de Midelt est désormais ouvert. Après le lancement des projets"
Des étudiantes de l’ENSA finalistes d’un prestigieux concours Supply Chain,2015-12-31,"Quatre élèves-ingénieurs de L’ENSA d’Agadir se sont qualifié à la finale de « The Global Student Challenge », une compétition internationale de Supply Chain Finance (SCF). Une équipe d’élèves-ingénieurs de L’ENSA d’Agadir est en lice pour la finale de « The Global Student Challenge » consacrée à la chaîne logistique. A noter que cette"
C’est parti pour la première phase du mégaprojet Gas to Power,2015-12-30,L’Office national de l’électricité et de l’eau potable (ONEE) met le pied à l’étrier en lançant la manifestation d’intérêt en rapport au complexe gazier de Jorf El Asfar. Le Maroc poursuit sa lancée relative au projet gazier « Gas to power » de Jorf El Asfar. Le top départ a été
Tourisme : stratégie de choc pour 2016,2015-12-30,"Le tourisme marocain a bien résisté malgré un contexte géopolitique et économique défavorable. Pour 2016, une stratégie de choc orientée aérien et digital a été mise en avant pour attirer 1,5 million de touristes supplémentaires dans les deux années à venir. Dans un contexte international marqué par le terrorisme et"
Système National de Garantie: les bienfaits de la réforme en faveur des TMPE,2015-12-29,"Selon Hicham Zanati Serghini, Directeur Général de la CCG, depuis la réforme du Système national de garantie en faveur des TPME en 2009, le volume des crédits garantis par la CCG a connu un développement important. Il a indiqué que les résultats démontrent la pertinence des orientations stratégiques de cette réforme"
Le groupe Alliances poursuit sa dynamique de restructuration,2015-12-29,Alliances Développement Immobilier est plus que jamais décidé à renouer avec la profitabilité en 2016. Le groupe sollicite une procédure de liquidation judiciaire pour deux de ses filiales de BTP. Objectif: accélérer sa restructuration en se concentrant sur ses activités de promotion immobilière. Alliances Développement Immobilier poursuit sa dynamique de restructuration. Le groupe prend acte des
Casablanca: Abdelaziz El Omari tient enfin son budget,2015-12-29,"Le projet budgétaire 2016 de Casablanca vient d’être voté pour la deuxième fois par le Conseil de la Ville. Pour cet exercice, le premier sous le mandat du PJDiste Abdelaziz El Omari qui a succédé à Mohamed Sajid de l’UC, le budget a été revu à la hausse. 3.6 milliards de dirhams, c’est le"
Violation des brevets : Samsung payera 548 millions de dollars à Apple,2015-12-06,"Le groupe sud-coréen Samsung a accepté de payer 548 millions de dollars à son concurrent américain Apple dans l’affaire des violations de brevets qui les oppose depuis plusieurs années, rapporte l’agence AFP citant une source judiciaire. Samsung a indiqué dans un document transmis à la Justice qu’il allait acquitter cette"
F . Sijilmassi : Développement socioéconomique « la clé de la paix et de la sécurité » en Méditerranée,2015-11-27,"Investir dans le développement socioéconomique est « la clé de la paix et de la sécurité » en Méditerranée, a souligné le secrétaire général de l’Union pour la Méditerranée (UpM), Fhatallah Sijilmassi, dans un entretien publié vendredi par l’agence espagnole EFE et rapportée par MAP. « Il est nécessaire d’œuvrer pour la réduction"
"Dominique de Villepin : Le Maroc, une plateforme vers l’Afrique pour les entreprises chinoises",2015-11-27,"Le Maroc constitue une plateforme vers l’Afrique pour plusieurs entreprises chinoises, au regard du rôle-clef que joue le Royaume dans le développement des relations entre la Chine et l’Afrique, a indiqué l’ancien Premier ministre français, Dominique de Villepin. Le Maroc joue ce rôle du fait qu’il est « un pays de"
Pharma : Fusion Pfizer et Allergan pour 160 milliards de dollars,2015-11-23,"Les deux groupes pharmaceutiques Pfizer et Allergan ont annoncé leur fusion ce lundi 23 novembre 2015. Les actionnaires de Pfizer détiendront 56% de la nouvelle entité et ceux d’Allergan 44%. C’est la fusion la plus importante de l’année, et la plus grande jamais enregistrée dans le secteur pharmaceutique pour un"
L’axe d’affaires Casablanca-Brazzaville se renforce,2015-11-15,"Pas moins de 130 entreprises du Royaume, porteuses de projets d’investissement y compris des associations et fédérations professionnelles, se rendront mercredi 18 novembre 2015 en République du Congo. Ces entreprises participeront nt au Forum International « Investir au Congo Brazzaville » (ICB 2015) qui se tiendra dans la capitale congolaise jusqu’au 21"
1ère partie du PLF 2016 approuvée par 168 députés,2015-11-14,"La Chambre des représentants a approuvé, vendredi soir 14 novembre, à la majorité de la première partie du Projet de loi de finances au titre de l’exercice 2016 (PLF 2016). Ainsi 168 députés ont voté pour, 30 contre, tandis que 47 députés se sont abstenus de voter. Au total ce"
HCP passe au peigne fin l’économie des provinces du Sud,2015-11-10,"Le HCP a rendu public, ce mardi 10 novembre, une étude sur la croissance économique et développement humain dans les régions du Sud du Maroc. Il en ressort une économie régionale émergente marquée par l’amélioration des niveaux de vie et la réduction des disparités sociales. Seul ombre au tableau est"
"La BERD table sur un taux de croissance de 4,9 % pour le Maroc en 2015",2015-11-06,"La croissance économique devrait atteindre cette année 4,9 %, indique un rapport publié, jeudi 5 novembre 2015, par la Banque européenne pour la reconstruction et le développement (BERD). Selon les prévisions de la BERD pour la région du Sud et de l’Est de la Méditerranée, l’économie marocaine devrait afficher cette"
FMI : Une « satisfaction mais » pour le Maroc,2015-11-05,"La mission de consultation du Fonds monétaire internationale (FMI), en visite au Maroc du 21 octobre au 4 novembre, est satisfaite de la gestion macroéconomique prudente et la poursuite des réformes structurelles. Toutefois, elle se montre impatiente dans la mise en place de la réforme de retraite et la réduction des"
Nador West Med: la BERD mise 200 millions d’euros,2015-10-29,"Le financement du complexe portuaire Nador West Med se précise. Des contrats de prêt et de garantie, d’un montant de 200 millions d’euros, relatifs à la participation de la Banque Européenne pour la Reconstruction et le Développement (BERD) au financement du projet ont été signés ce jeudi 29 octobre à"
Les exportateurs marocains et leurs homologues indiens main dans la main,2015-10-29,"L’ASMEX (Association Marocaine des Exportateurs) et l’Association Indienne des Importateurs, fédérant plus de 200.000 professionnels de l’import opérant sur plusieurs pays asiatiques, ont signé le mercredi 28 octobre à New Delhi, un mémorandum d’entente pour le renforcement des relations commerciales et d’investissement entre les deux pays. Le mémorandum a été signé"
Oxford Business Group met en exergue les atouts du Maroc,2015-10-28,"Le Maroc est en train de devenir une passerelle importante pour le continent africain, et ce grâce à ses liens économiques étroits tissés avec l’Afrique, indique Oxford Business Group (OBG) dans son rapport 2015. Bien que les pays européens demeurent les principaux partenaires commerciaux du Maroc, les échanges commerciaux du"
Maroc Export et BMCE Bank lancent l’«African Business Connect»,2015-10-27,"L’internationalisation des entreprises marocaines et le développement des exportations du Maroc constituent des priorités communes pour Maroc Export et BMCE Bank. Les deux institutions ont conjugué leurs expertises pour créer un nouveau concept de développement commercial en Afrique, baptisé «African Business Connect». Le concept consiste en une série de missions"
500 plus grandes entreprises marocaines : la palme d’or pour l’OCP,2015-10-27,"Le classement des 500 plus grandes entreprises marocaines a été dévoilé, lundi 26 octobre, à Rabat. Sans surprise, c’est l’OCP (Office Chérifien des Phosphates) qui a été sacré plus grande entreprise marocaine en termes de chiffre d’affaires. L’OCP, avec un chiffre d’affaires de 48 milliards et 916 millions de"
La Banque Mondiale va mobiliser un important financement pour le Maghreb,2015-10-26,"Le financement de la stratégie MENA (Région Moyen Orient et Afrique du Nord) de la Banque Mondiale est bien avancé. Selon la nouvelle directrice de cette institution pour le Maghreb, Marie-Françoise Marie-Nelly, beaucoup d’engagement ont été pris par de nombreux pays lors de l’assemblée générale de la Banque Mondiale, il"
Fitch Ratings maintient la bonne notation du Maroc avec perspective stable,2015-10-24,L’agence de notation internationale Fitch Ratings vient de confirmer les notes «BBB-» et «BBB» du Maroc respectivement pour ses émissions souveraines de long terme en devises et en monnaie locale avec perspective stable. La note souverain de plafond «BBB» et la note «F3» de la dette à court terme
GFI Informatique Maroc : une nouvelle acquisition stratégique,2015-10-23,"GFI Informatique Maroc renforce son expertise sur les métiers des systèmes d’information ressources humaines (SIRH). L’entreprise vient en effet de conclure une opération de croissance externe en acquérant Value Team. GFI Informatique Maroc poursuit son développement. Après l’acquisition de 70% de la société ivoirienne d’informatique Somafor en mars dernier,"
La BM accorde un prêt au Maroc pour appuyer le programme «Hakama»,2015-10-23,"Le conseil d’administration de la Banque Mondiale a approuvé, jeudi 22 octobre dans la soirée, la seconde tranche du prêt au Maroc destiné à l’appui des politiques de développement pour la transparence et la responsabilité. D’un montant de 200 millions de dollars, le programme baptisé «Hakama» vient appuyer une"
"C’est confirmé, la CIMR déménagera à CFC en 2017",2015-10-23,"La Caisse Interprofessionnelle Marocaine de Retraites (CIMR) projette de s’installer à Casablanca Finance City (CFC) en 2017. Un nouveau siège qui devrait refléter une nouvelle image de la Caisse. En marge du récent Forum 2015 du CBRE Maroc, Nabil Ahabchane, directeur du département Gestion de patrimoine à la CIMR, a"
Une ligne française de 25 millions d’euros pour les PME marocaines,2015-10-22,"Une ligne française de prêt et de don de 25 millions d’euros destinée au financement d’achat de biens et services par des PME opérant au Maroc a été lancée, jeudi 22 octobre à Rabat, lors d’une rencontre présidée par le ministre de l’Industrie, du Commerce, de l’Investissement et de l’Economie"
Une conjoncture peu inflationniste à fin septembre,2015-10-22,"Sur les 9 premiers mois de l’année 2015, l’inflation est restée globalement modérée au Maroc. Cette inflation est, toutefois, tirée par l’alimentaire. L’indice des prix à la consommation a connu, au cours du mois de septembre dernier, une stagnation par rapport au mois précédent. Cette stagnation est le résultat de"
Taux de croissance au Maroc: le FMI plus confiant que les autres pour 2015!,2015-10-22,"Le Maroc devrait réaliser un taux de croissance de 4,9% de son PIB en 2015, selon les dernières prévisions du Fonds Monétaire International (FMI). Dans son rapport «Perspectives économiques régionales pour le Moyen-Orient et l’Asie centrale», qui regroupe la région MENA, l’Afghanistan et le Pakistan, présenté mercredi 21 octobre"
Ce que prévoit le PLF 2016 en matière de fonds dédiés aux entreprises publiques,2015-10-21,"Parmi les dispositions du PLF 2016 (Projet de Loi de Finances), il est prévu que le Compte spécial du Trésor relatif aux ressources issues des dons des pays du Golfe enregistrera dorénavant les fonds qui seront alloués aux entreprises publiques. Sur un autre registre, on remarque que les recettes"
Le déficit budgétaire s’est allégé à fin septembre 2015,2015-10-21,"La Trésorerie Générale du Royaume a publié les statistiques des finances publiques, arrêtées à fin septembre 2015. Ces données laissent apparaître une baisse de plus de 16% du déficit budgétaire en raison du recul des émissions de la compensation. Sur les neuf premiers mois de 2015, le déficit du Trésor"
Cinq entreprises marocaines lauréates du Trophée Europe à la qualité 2015,2015-10-20,"Cinq entreprises marocaines se sont vues décerner le Trophée International Europe à la Qualité, dans son édition 2015, remis hier lundi à Paris par le Global Trade Leaders Club (GTLC). Les cinq entreprises marocaines récipiendaires du Trophée sont la BMCE Bank, la fonderie Agaplex, Matériel Industriel et Scientifique, MB Tex"
"Les IDE au Maroc en hausse de 16,4%",2015-10-19,"Les flux des investissements directs étrangers (IDE) au Maroc ont atteint 20,9 milliards de DH à fin septembre 2015, contre 17,9 milliards durant la même période un an auparavant, soit une progression de 16,4%, selon l’Office des Changes. L’évolution positive des IDE dans le Royaume découle de la hausse des"
"CFAO Group : le paiement mobile, une pratique anecdotique au Maroc",2015-10-16,"CFAO Group vient de dévoiler les résultats de sa grande enquête sur le consommateur africain. Principales conclusions, notamment pour le consommateur marocain. L’enquête réalisée par CFAO Group sur le comportement des consommateurs africains est pleine d’enseignements. D’abord, les hypermarchés et supermarchés sont considérés comme les garants de la qualité"
Choiseul 100 Africa : «le Maroc est un «pays locomotive» de sa région et du continent»,2015-10-15,"Pour la deuxième année consécutive, l’Institut Choiseul a établi une sélection de «jeunes dirigeants africains de 40 ans». Un classement élitiste qui regroupe les leaders économiques africains de demain. Les compétences marocaines y sont présentes en force. Dans le top 100, on en retrouve 9, en effet. Il s’agit de"
Projet de loi de Finances 2016 : Les indicateurs chiffrés du projet,2015-10-15,"Le Conseil du gouvernement, réuni hier mercredi 14 octobre à Rabat, a adopté le projet de Loi de Finances au titre de l’exercice 2016. Le point sur les indicateurs chiffrés du projet. Réalisation d’un taux de croissance de 3%, poursuite de la réduction du déficit budgétaire à 3,5% et maîtrise"
"Le prix Nobel d’Economie décerné à Angus Deaton, un spécialiste du développement",2015-10-12,"C’est un Américano-Britannique, Angus Deaton, qui s’est vu attribué, ce lundi 12 octobre, le prix Nobel d’Economie pour l’année 2015. Agé de 69 ans, ce professeur à l’université de Princeton(Etats-Unis) est spécialisé en microéconomie et auteur de plusieurs ouvrages sur le comportement des consommateurs. Pour son prix Nobel, Angus Deaton a"
Classement Doing Business : La mise au point de Benkirane,2015-10-08,"Non le Maroc n’a pas régressé de 3 points dans le classement Doing Business 2016, établi par la Banque Mondiale. Cette mise au point a été faite par le Département du Chef du gouvernement. Le Chef de l’Exécutif, Abdelilah Benkirane dément les informations relayées par certains organes de presse"
La croissance sera au rendez-vous cette année.,2015-10-06,"La croissance économique s’est établie autour de 4,5% au troisième trimestre de l’année en cours, tirée essentiellement par l’embellie exceptionnelle de l’activité agricole. A fin 2015, cette tendance devrait, selon le Haut Commissariat au Plan (HCP) se maintenir, avec une croissance annuelle prévisionnelle de 4,7%. Tour d’horizon des principaux agrégats"
"AUDA, CGI, qui est Khadir Lamrini, l’homme qui fait l’actu à la CDG ?",2015-10-03,"Khadir Lamrini prend les rênes de la CGI. La décision a été prise mardi 29 septembre dernier, suite à la réunion du conseil d’administration. Cette nomination tourne la page de l’intérim, assuré jusque-là par Nabil Kerdoudi suite au départ de Mohamed Ali Ghannam. C’est un homme qui connaît aussi bien"
"HCP : hausse de la croissance à 4,3% au second trimestre 2015",2015-09-30,"Dans sa note d’information au sujet de l’arrêté des comptes nationaux au titre du deuxième trimestre 2015, le HCP relève une hausse du rythme de croissance de l’économie nationale, se situant à 4,3% au lieu de 2,6% durant la même période de l’année 2014. L’agriculture a atteint un taux de"
Risque pays : le Maroc s’en sort bien,2015-09-28,"Un double A pour le Maroc, voilà de quoi remonter le moral en ces temps de crise. Selon la COFACE, l’assureur français des crédits à l’export, le risque pays et l’évaluation du climat des affaires sont plutôt bons. D’emblée, l’assureur français évoque une embellie pour l’année 2015. Il prévoit"
Crise au Burkina Faso: Quel risque pour les entreprises marocaines?,2015-09-23,"Après la remise en fonction de Michel Kafando, président du Burkina Faso, la situation politique dans le pays reste confuse. Cela menace-t-il le développement du business entre le Maroc et ce pays de l’Afrique de l’Ouest ? Entreprises marocaines présentes au Burkina Le Burkina Faso, voilà un pays qui représente de réelles opportunités"
L’optimisme circonspect d’Abdellatif Jouahri,2015-09-23,"Bank Al Maghrib (BAM) maintient son taux directeur inchangé à 2,5% et prévoit un taux de croissance pour l’année 2015 de 4,6%. A l’issue du conseil trimestriel de BAM, Abdellatif, Jouahri, Wali de la banque centrale a livré, comme à son accoutumée, ses commentaires plutôt encourageants sur la situation économique"
Bank Al Maghrib garde inchangé son taux directeur,2015-09-22,"La Banque centrale ne change pas sa ligne de conduite. Elle a maintenu son taux directeur inchangé à 2,5 % à l’issue de son conseil qui se tient actuellement à Rabat. Bank Al Maghrib (BAM) table cette année sur une croissance économique de 4,6 % supérieure à celle de 2014."
"Forbes : Rita Zniber, la marocaine la plus influente",2015-09-18,"Comme tous les ans, le magazine économique américain Forbes a publié son classement des 100 femmes les plus influentes du monde arabe, et les femmes marocaines y sont bel et bien présente. Le Maroc est représenté par 6 femmes. Il s’agit, tout d’abord, de Rita Maria Zniber (30ème du classement global), PDG de Diana Holding, acteur majeur"
Résultats semestriels : Attijariwafa Bank vise de nouveaux marchés (Vidéo),2015-09-14,"Attijariwafa Bank a tenu, aujourd’hui le 14 septembre, sa conférence de présentation des résultats, au titre de du premier semestre 2015. A cette occasion, le groupe bancaire a fait le point sur les principaux faits marquants qui ont contribué à ses réalisations financières. Aujourd’hui, il compte prendre pied au Cameroun"
"La Samir, Alliances, la mise au point de Mohamed El Kettani",2015-09-14,"Lors de la conférence de présentation des résultats, Mohamed El Kettani a été interpellé malgré lui sur les deux affaires qui font l’actualité économique ces derniers jours : la débâcle de la Samir et la sortie de crise du groupe Alliances. Sur le dossier épineux du raffineur, le PDG d’Attijariwafa Bank"
Polémique des prix : Ikéa réagit,2015-09-11,"La mise en ligne du catalogue 2016 d’Ikea Maroc a créé une vive polémique sur les réseaux sociaux. Fortement attendue, l’enseigne suédoise se voit reprocher, à quelques jours de l’ouverture de son premier magasin à Zénata, une politique des prix qui ne s’aligne pas sur les prix pratiqués dans"
Transparence budgétaire : Le Maroc à la traîne,2015-09-10,"Faible accès à l’information budgétaire, absence de participation des citoyens au processus d’élaboration de la loi de finances, faible contrôle budgétaire…. C’est le constat qui ressort des résultats d’une enquête de Transparency Maroc. Transparency Maroc a bien mijoté son coup ! A quelques semaines de la présentation de la loi"
"Nouveaux présidents de régions, mêmes disparités régionales",2015-09-07,"Suite aux élections du 4 septembre, la carte régionale va changer de couleur politique. Mais sur le plan économique, rien ne change : les régions de Casablanca et de Rabat concentrent toujours près de la moitié de la richesse nationale, selon les derniers chiffres du Haut commissariat au plan (HCP). A"
L’économie marocaine risque d’être impactée par la crise chinoise,2015-08-26,"La crise chinoise fait trembler les marchés européens. Ce qui risque d’avoir un effet boule de neige au Maroc, partenaire commercial du Vieux Continent. Farid Mezouar, expert en finance des marchés, explique à Challenge.ma que l’impact de la crise chinoise sur le Maroc dépendra de sa diffusion dans le secteur"
Produits européens marocaine cherchent étiquette marocaine pour s’exporter en Russie,2014-09-22,"L’actualité Ukrainienne s’invite dans l’économie nationale. Ainsi, des opérateurs européens essaieraient de faire estampiller leurs produits, “Made in Morocco”, pour s’exporter sur le marché Russe, révèlent plusieurs médias français. A titre de rappel, des produits européens, notamment agricoles sont sous embargo sur cette destination. Le Maroc est depuis longtemps un"
