titre,date,extrait
"Entretien avec Amine Diouri, directeur études et communications d'Inforisk",2020-03-28,"Pour Maroc Hebdo, le directeur études et communications du cabinet Inforisk, Amine Diouri, revient sur les risques qui pèsent sur les entreprises marocaines du fait de la crise actuelle due à la p"
Le Crédit Agricole met en place un dispositif pour se protéger contre le COVID-19,2020-03-27,"Comme toutes les institutions marocaines qui assurent un service quotidien aux Marocains, à savoir les prestations bancaires, le Crédit agricole du Maroc vient d’adopter une série de mesures sanit"
Attijariwafa Bank crée un compte pour collecter les dons,2020-03-27,"Une nouvelle initiative citoyenne pour affronter la crise du Covid- 19. Le groupe Attijariwafa Bank, présidé par Mohamed El Kettani, vient de mettre à la disposition des citoyens, particuliers et"
AXA Assurance Maroc lance la téléconsultation médicale,2020-03-27,"Pendant cette conjoncture sanitaire particulière que vit le monde en général et le Maroc en particulier, les compagnies d’assurances rivalisent d’ingéniosité et de créativité pour apporter leur so"
"Économie: Gérer l'urgence, faire face à la décroissance",2020-03-27,"Faire face à l’urgence de la situation actuelle qui est une crise majeure : voilà la priorité – et le Maroc a été très réactif à ce sujet. Mais aussi s’atteler à appréhender, d’ores et déjà et en"
Crise de l'emploi engendrée par la pandémie du Coronavirus,2020-03-27,La pandémie du Covid-19 va laisser beaucoup de cadavres sur la route. Son impact sur l’économie marocaine et surtout sur l’emploi n’est plus à démontrer. Le chômage atteindra des niveaux alarmants
TANGER MED S'ADAPTE À LA CRISE DU COVID-19,2020-03-26,"En ces temps difficiles marqués par la crise du Coronavirus qui a bouleversé l’économie mondiale, certaines institutions importantes du Royaume tentent tant bien que mal pour assurer une activité"
Indemnités de 2000 dh servies par la CNSS pour les salariés en arrêt d'activité,2020-03-24,"Simple et sécurisée, la procédure d’indemnisation des employés déclarés à la CNSS en arrêt temporaire d’activité est en marche. Il suffit de quelques clics sur le site covid19.cnss.ma. Les détails"
Banques : le moratoire sur les crédits va-t-il soulager les ménages ?,2020-03-24,"En réaction aux effets économiques et sociaux désastreux de la crise du Coronavirus sur les entreprises et les ménages, le groupement professionnel des banques du Maroc, que préside Othman Benjell"
Coronavirus : La panique continue chez certains consommateurs,2020-03-24,"Bien que tout a été mis en place par les pouvoirs publics pour rassurer nos concitoyens quant à la disponibilité de tout ce qui leur est nécessaire pour faire face aux mesures de confinement, cert"
COVID-19 : Marcher sur les cadavres,2020-03-23,"La lutte contre la pandémie de Covid-19 met l’économie et toute la société à rude épreuve : des secteurs entiers sont paralysés, établissements scolaires et universitaires, institutions culturelle"
Le groupement des promoteurs immobilier GIE Dar Bouazza Oulad Azzouz injecte 20 millions de dirhams dans le fonds anti-coronavirus ,2020-03-20,Le Conseil d’Administration du Groupement d’intérêt économique (GIE) des promoteurs immobiliers de DAR BOUAZZA /OULAD AZZOUZ contribue au fond spécial pour la gestion de la pandémie du Cornoaviru
Eqdom contribue pour 10 MDH au fonds anti-coronavirus,2020-03-20,"Dans le cadre de la contribution du Groupe Société Générale Maroc au Fonds spécial pour la gestion de la pandémie du Coronavirus, Eqdom s'inscrit dans la démarche citoyenne du Groupe Société G"
"La Fondation Phosboucraa lance ""L'Formation MenDarek"" pour continuer de servir ses bénéficiaires même avec la crise du coronavirus",2020-03-20,"La Fondation Phosboucraa s’est mobilisée pour lancer « L’Formation MenDarek », une plateforme qui permet à tous les bénéficiaires de ses Learning Centers de continuer leurs formations et le dévelo"
Le Groupe Barid Al-Maghrib annonce une contribution à hauteur de 153 millions de dirhams au Fonds spécial,2020-03-20,"Dans un élan de solidarité, le Groupe Barid Al-Maghrib a annoncé ce matin qu’il contribue à hauteur de 153 millions de DH au fonds créé le 15 mars 2020 pour faire face aux effets de la pandémie Co"
Coronavirus : Groupe Société Générale au Maroc contribue avec 110 millions de DH au Fonds spécial,2020-03-20,"Le Groupe Société Générale Maroc contribue avec 110 millions de DH au Fonds spécial, mis en place sur instructions royales, pour la gestion de la pandémie du coronavirus. Cette contribution permet"
Coronavirus : probable baisse au Maroc de 39% des touristes,2020-03-13,"L’économie marocaine pourra subir des impacts négatifs à cause de la pandémie du coronavirus, en particulier sur le tourisme, qui pourra subir une baisse allant jusqu’à 39% du nombre de touristes,"
Coronavirus au Maroc : Légère hausse des prix de certains produits alimentaires,2020-03-13,"Une légère hausse a été constatée au niveau des prix de certains produits alimentaires au Maroc, selon le ministre de l’Industrie, du Commerce, de l’Economie verte et numérique, Moulay Hafid Elala"
Du Maroc vert à la génération green,2020-03-12,Opportunité d’emplois pour les jeunes. Émergence programmée d’une classe moyenne en milieu rural. Un nouveau modèle de développement spécifique est en marche. Il y a des sujets qui semblent êtr
Génération Green 2020-2030 vise à doubler le PIB agricole à l'horizon 2030,2020-03-06,"La stratégie ""Génération Green 2020-2030"" vise la consolidation des filières agricoles en vue de doubler le PIB agricole, pour atteindre 200 à 250 milliards de DH à l'horizon 2030, et de doubl"
Fès-Meknès : Les opportunités d'investissement présentées à une délégation d'hommes d'affaires italiens,2020-02-26,"Les opportunités d’investissement qu’offre la région Fès-Meknès dans le secteur agroalimentaire ont été présentées, mardi à Fès, à une délégation multisectorielle d’hommes d’affaires italiens."
Elalamy ne perd pas Ankara de vue,2020-02-25,"La capitale turque reste encore dans l’oeil de mire du ministre de l’Industrie. Turque, oui. Mais alors tête de Turc? Encore oui: en substance, c’est la réaction de BIM aux accusations portées"
"Le Maroc et le FMI, un partenariat solide et fructueux (DG du FMI)",2020-02-20,"La Directrice Générale du Fonds monétaire international (FMI), Mme Kristalina Georgieva, a mis en avant mardi à Marrakech, le partenariat solide et fructueux liant le Maroc et le FMI. “Le Maroc"
"L'ONCF lance l'offre de service ""Train+Auto""",2020-02-19,"L’Office national des chemins de fer (ONCF) lance ""Train + Auto"", la première offre de service d'intermodalité complémentaire au train visant à assurer les déplacements des clients entre les g"
Du Maroc vert à la génération green,2020-02-19,Rationalisation de la consommation d’eau. Opportunité d’emplois pour les jeunes. Émergence d’une classe moyenne en milieu rural. Un nouveau mode de développement spécifique est en marche. Les p
PANIQUE DANS LE MILIEU DES AFFAIRES,2020-02-19,"Les hommes d’affaires ont été bouleversés par la condamnation de Alami et Ghannam, ex-patrons de la CDG et la CGI, innocentés des charges de détournement et dilapidation. Au Maroc, on confond souv"
"Quand la Chine s'enrhume, le monde tombe malade",2020-02-18,"Le Maroc n’est pas à l’abri des répercussions, désastreuses pour l’heure, du virus corona sur l’économie chinoise et celle du reste du monde. Outre le tourisme et l’agriculture, les importateurs d"
Le Roi préside le lancement de la nouvelle stratégie de développement du secteur agricole,2020-02-14,"Sa Majesté le Roi Mohammed VI, que Dieu L’assiste, accompagné de SAR le Prince Héritier Moulay El Hassan, a présidé, jeudi, à la province de Chtouka Ait Baha, la cérémonie de lancement de la nouve"
Elalamy : La Turquie a accepté de revoir l'accord de libre échange avec le Maroc,2020-02-12,"La Turquie a accepté, dernièrement, de revoir l'accord de libre-échange avec le Maroc, pour qu'il soit mutuellement bénéfique, a annoncé lundi à Rabat, le ministre de l'Industrie, du C"
La fin du cash n'est pas pour demain,2020-02-05,"Crise de confiance dans le marché monétaire ou dans l’économie? En tout état de cause, la prédominance du cash au Maroc se maintient. L’argent liquide domine les transactions en ligne. Et le retra"
Agadir: SM le Roi lance un programme de développement urbain,2020-02-05,"Sa Majesté le Roi Mohammed VI, que Dieu L’assiste, accompagné de Son Altesse Royale le Prince Héritier Moulay El Hassan, a présidé, mardi, la cérémonie de lancement du Programme de développement u"
"L'ANRT impose à IAM une amende de 3,3 MMDH, pour pratiques anti-concurrentielles",2020-02-03,"L'Agence Nationale de Réglementation des Télécommunications (ANRT) a imposé à la société Itissalat Al-Maghrib (IAM) une amende de 3,3 milliards de dirhams (MMDH), pour ""comportements constitut"
Le Fonds Hassan II apporte un complément de 2 milliards de DH au programme d'appui des entreprises,2020-01-31,"Sa Majesté le Roi Mohammed VI, que Dieu L’assiste, a présidé, vendredi à la Salle du Trône au Palais Royal de Rabat, la cérémonie de signature de deux conventions relatives à la contribution du Fo"
Inauguration du marché de gros au poisson de Tétouan,2020-01-31,"Le ministre de l'Agriculture, de la Pêche maritime, du Développement rural et des Eaux et forêts, Aziz Akhannouch a inauguré, vendredi, le nouveau marché de gros au poisson de Tétouan, visant"
Programme d'appui des entreprises: le secteur bancaire applique des taux d'intérêt plus bas,2020-01-29,Le secteur bancaire a répondu aux voeux de SM le Roi Mohammed VI de plafonner à 2 % le taux d’intérêt qui sera appliqué aux bénéficiaires du programme intégré d’appui et de financement des entrepr
"Abderrezzak Zraidi : ""Le nouveau modèle de développement au Maroc est une révolution économique en marche""",2020-01-23,Abderrazzak Zraidi n’arrête pas de bouger. De se déplacer dans les quatre coins du pays à la recherche de meilleures opportunités à même de relancer la machine économique et peaufiner son approche
Une société marocaine pour la gestion des ordures à Mohammedia,2020-01-23,"Said Abdelkader El Figuigui Après des années durant lesquelles la ville de Mohammedia souffrait de mauvaise gestion des déchets publics, le ramassage se faisait avec des moyens rudimentaires, la"
"Pose de la première pierre du futur siège social du Crédit du Maroc, baptisé « Les Arènes »",2020-01-22,"En présence des membres du Conseil de surveillance dont Saida Lamrani Karim et Ismail Fassi Fihri, le président, et du Directoire de la Banque dont l’actuel président, Bernard Muselet et l’ancien,"
Bank Al-Maghrib adhère à la Banque des Règlements Internationaux,2020-01-14,"Le Conseil d'administration de la Banque des Règlements Internationaux (BRI) a décidé de coopter la Banque centrale du Maroc pour adhérer à la BRI, apprend-on mardi auprès de Bank Al-Maghrib."
Délais de paiement : La CGEM et Inforisk signent une convention de partenariat,2020-01-07,"La Confédération générale des entreprises du Maroc (CGEM) et Inforisk ont signé, lundi à Casablanca, une convention de partenariat visant à permettre à la CGEM de disposer d'une source de donn"
"2019, UNE MAUVAISE ANNÉE SUR LE PLAN ÉCONOMIQUE",2019-12-30,"La machine économique marocaine tourne au ralenti depuis quelques années déjà. 2019 n’a pas été une exception. Une croissance faible, un taux de chômage en hausse et un pouvoir d’achat de plus en"
Le port Tanger-Med consacre la place du Maroc parmi les grandes nations maritimes,2019-12-25,"Près d'une décennie après la mise en service de son premier port, le complexe portuaire de Tanger-Med a écrit en 2019 une nouvelle page de l'histoire maritime du Maroc, pour consacrer sa p"
Accord de partenariat entre MASEN et Morocco-Alumni,2019-12-23,"L'Agence marocaine pour l'énergie durable (MASEN) a signé, dimanche à Rabat, un accord de partenariat avec la plateforme numérique ""Morocco-Alumni"" (lauréats du Maroc), en marge de la céré"
Le Conseil d'Administration de la CGEM valide la candidature de Chakib Alj et Ahmed Mehdi Tazi,2019-12-17,"Chakib Alj et Ahmed Mehdi Tazi. Le Conseil d'Administration de la Confédération Générale des Entreprises du Maroc (CGEM) a validé, lundi, la candidature du binôme Chakib Alj et Ahmed Mehdi"
Bank Al-Maghrib maintient inchangé le taux directeur,2019-12-17,"Bank Al-Maghrib a décidé, mardi, de maintenir inchangé le taux directeur à 2,25 % à l'issue de sa dernière session trimestrielle de l'année. Lors de cette réunion, le Conseil de Bank Al"
"Interview de Joana Neves, Directrice de l'agence d'investissement et du commerce du Portugal",2019-12-06,"Dynamique et entreprenante, Joana Neves, conseillère économique et commerciale de l’ambassade du Portugal au Maroc, a, depuis sa nomination au Maroc il y a quelques mois, oeuvré à promouvoir l’ima"
La BERD ouvre un bureau à Agadir,2019-12-04,"La Banque européenne pour la reconstruction et le développement (BERD) a ouvert, lundi, un bureau à Agadir après l'inauguration de deux autres établissements dans les villes de Casablanca et d"
"Bon an mal an, le Maroc continue d'importer du blé",2019-11-26,Le Maroc diversifie ses fournisseurs en blé pour assurer sa sécurité alimentaire. La hausse des cours internationaux des céréales va impacter les réserves en devises. Après une campagne céréali
"Le groupe OCP reçoit à Versailles la médaille d'or ""Industry Stewardship"" 2019 de l'International Fertilizer Association",2019-11-21,"Une distinction de bon aloi. Le Groupe OCP a remporté, pour la deuxième année consécutive, la médaille d’or de l’International Fertilizer Association (IFA) pour une industrie responsable « IFA’s 2"
Le Maroc alimente les pays du nord en main d'oeuvre,2019-11-20,Ils sont des milliers de travailleurs saisonniers dans les champs d’Espagne et de France pour assurer la collecte des agrumes et des primeurs. Salaires au rabais et harcèlement des femmes. Et pour
L'emploi des jeunes ruraux est-il toujours une priorité ?,2019-11-19,"Dix ans après le lancement du Plan Maroc Vert, qui a permis au Royaume de gagner en termes de production agricole, le secteur moteur de l’économie nationale perd 200.000 emplois. La part des jeune"
L'ASMEX crée un comité d’action pour l’export,2019-11-16,"La rencontre organisée par l’Association Marocaine des Exportateurs (ASMEX), vendredi 8 novembre 2019 à Casablanca, sous le thème « Fiscalité déterminante pour le Développement des Exportations »,"
Nos fonctionnaires sont-ils trop bien payés?,2019-11-13,"Au lieu de se focaliser à chaque fois sur ce que coûtent les salaires des fonctionnaires au budget de l’État, ne faut-il pas, au contraire, privilégier le débat sur l’efficacité de l’action publiq"
Le temps des incertitudes,2019-11-13,"L’économie marocaine est très peu productive et surendettée. Elle crée plus de chômeurs, renforce les injustices et les inégalités. Le gouvernement renforce la perception que le pays est au bord d"
BENCHAÂBOUN DANS LE PÉTRIN,2019-11-13,LA DETTE PUBLIQUE AVOISINE LES 100 MILLIARDS DE DOLLARS. LES INVESTISSEMENTS EN CHUTE LIBRE. LES TAUX D’IMPOSITION ONT ATTEINT LEUR PLUS HAUT NIVEAU. LA SITUATION ÉCONOMIQUE EST DES PLUS ALARMANTE
Déficit budgétaire de 39 MMDH à fin octobre,2019-11-12,"La situation des charges et ressources du Trésor a dégagé, à fin octobre 2019, un déficit budgétaire de 39 milliards de dirhams (MMDH) contre 33,4 MMDH durant la même période un an auparavant, sel"
Le risque des impayés,2019-11-12,L’amélioration du taux de progression des crédits à la consommation destinés aux ménages ne va pas sans risques pour les banques. Malgré la stagnation du taux directeur de Bank Al Maghrib (BAM)
Le plan Halieutis affiche des indicateurs à la hauteur des attentes,2019-11-05,Le plan Halieutis pour le développement du secteur de la pêche maritime fait partie des plans les plus performants en ce sens qu'il affiche des résultats et des indicateurs à la hauteur des at
"Le Brexit, une opportunité pour le Maroc",2019-10-29,"Le Maroc s’est préoccupé, bien avant le Brexit, de l’impact éventuel de cette nouvelle situation. Rabat veut se garantir les mêmes conditions et même les améliorer. Après plus de trois ans de r"
Quand le pouvoir d'achat se dégrade,2019-10-29,"Des craintes autour de la baisse du pouvoir d’achat et le niveau élevé du chômage pèsent sur le moral des ménages. Apparemment, la nouvelle loi de finances pour l’année 2020, qui ne jure, selon"
Des budgets bien filtrés et d’autres bien garnis,2019-10-29,"C’est un projet de Loi de finances qui cherche à satisfaire les partenaires du gouvernement, autant à l’extérieur qu’à l’intérieur, mais sans stratégie visible, sans plan de développement cohérent"
Sous la menace de la pauvreté,2019-10-29,Les ménages endettés et sans possibilité de s’en sortir sont les premiers à risquer de tomber dans la pauvreté. La réplique genre “au Maroc personne ne meurt de faim” ne suffit plus. Parmi les
Les Marocains croulent sous les dettes,2019-10-29,Une chose est sûre: la crise économique a érodé considérablement le pouvoir d’achat des Marocains. D’où leur recours massif aux banques pour financer leurs projets de vie ou tout simplement faire
Mohamed Bachiri désigné président par intérim de la CGEM,2019-10-29,"Le directeur général de la Société marocaine de construction automobile (Somaca), Mohamed Bachiri, a été désigné président par intérim de la Confédération générale des entreprises du Maroc (CGEM)"
10ème édition du Salon International des dattes,2019-10-25,"C’est à plusieurs kilomètres du centre d’Erfoud, chef-lieu de la région d’Errachidia, que les chapiteaux du salon international des dattes ont été plantés. D’habitude, le salon était organisé à pr"
Errachidia : M. Akhannouch s'enquiert du programme national de nettoyage des touffes de palmiers,2019-10-25,"Le ministre de l'Agriculture, de la Pêche maritime, du Développement rural et des Eaux et Forêts, Aziz Akhannouch, s’est enquis, jeudi dans la commune d’Aoufous (Province d’Errachidia), de l’é"
La région de Dakhla-Oued Eddahab offre aux investisseurs de nombreux avantages compétitifs,2019-10-25,"La région de Dakhla-Oued Eddahab offre aux investisseurs des incitations et de nombreux avantages compétitifs, notamment dans le domaine du foncier, ou encore l'accès à un réservoir de ressour"
Doing Business 2020 : Le Maroc au 16ème rang mondial,2019-10-24,"Le Maroc se positionne au 16ème rang sur 190 pays en matière d’octroi de permis de construire, selon le rapport Doing Business publié jeudi par la Banque mondiale. Cette performance s’explique,"
"Questions à Roula Clerc-Nassar, coach et fondatrice du cabinet Ellumine",2019-10-21,"Vous avez récemment animé un séminaire à Casablanca, consacré aux femmes entrepreneures. Comment avez-vous vécu cette expérience? Pour moi, j’ai vécu une expérience très motivante, presque incomp"
BMCE Bank honore les femmes entrepreneures,2019-10-18,"Roula Clerc-Nassar animant le séminaire pour les femmes entreprneures. Ce programme spécifique, le premier du genre en Afrique et dans le monde arabe, se base sur une ligne de financement à hau"
Le secteur du textile-habillement est monté en qualité et en compétences ces dernières années,2019-10-18,"Le secteur du textile-habillement est monté en qualité et en compétences au Maroc ces dernières années, a souligné jeudi, à Marrakech, le ministre de l’Industrie, du Commerce, de l’Économie verte"
CGEM: la date du prochain conseil d'administration fixée,2019-10-17,"Le Conseil d'Administration de la Confédération générale des entreprises du Maroc (CGEM) tiendra, le 28 octobre courant, une nouvelle réunion, consacrée notamment à l’approbation de la nominat"
Manque de confiance entre les opérateurs économiques,2019-10-16,"Faisant partie des principaux critères d’appréciation des performances d’une économie, le degré de confiance que les acteurs économiques marocains accordent aux délais de paiement diminue tellemen"
Akhannouch inaugure le marché de gros au poisson d'Inezgane,2019-10-16,"Le nouveau marché de gros au poisson d’Inezgane a été inauguré, mardi, en présence notamment du ministre de l’agriculture, de la pêche maritime, du développement rural et des eaux et forêts, Aziz"
Une campagne sous le signe du manque d'eau,2019-10-15,"Compte tenu du déficit en eau, le ministère a attiré l’attention sur la nécessité de rationaliser les disponibilités en eau au niveau des périmètres irrigués et prévoit des actions de sensibilisat"
Changement à la tête de Redal,2019-10-14,"Nasr Chouhaid La Redal, filiale de Véolia Maroc, chargée de la distribution de l’eau, de l’électricité et de l de distribution de l’eau et de l’assainissement de Rabat-Salé-Témara a un nouveau"
L'économie marocaine en crise de confiance,2019-10-08,L’économie marocaine est faiblement compétitive et produit de moins en moins de richesses et d’emplois. Les dépôts bancaires et les crédits baissent. La dette publique atteint des niveaux insouten
13ème colloque international des finances publiques,2019-10-02,"Les collectivités territoriales sont au coeur d’une nouvelle stratégie de mise en oeuvre d’un moteur de croissance. Le 13ème colloque international des finances publiques, qui s’est tenu à Raba"
La gestion de Rabbah mise à l'index par la Cour des comptes,2019-09-25,La Cour des comptes a consacré une vingtaine de pages au département dirigé par Abdelkader Amara et qui ont révélé une gabegie et une gestion chaotique du temps de Aziz Rabbah. Que se passe-t-i
Jouahri appelle à plus de vigilance vis-à-vis de la dette publique,2019-09-25,"Le Wali de Bank Al Maghrib (BAM), Abdellatif Jouahri, a souligné, mardi à Rabat, qu'il faut être ""très vigilant"" vis-à-vis du niveau de la dette publique et éviter aux générations à venir des"
Baldoméro Valverde quitte la présidence du Crédit du Maroc après 6 ans de grandes réalisations,2019-09-23,"Qui croirait que Baldoméro Valverde partira à la retraite ? Le président du directoire du Crédit du Maroc, encore en exercice jusqu’au 30 septembre 2019, est non seulement très bien entretenu, mai"
Brahim Benjelloun-Touimi toujours Administrateur Directeur Général Exécutif du groupe BMCE Bank of Africa,2019-09-20,Suite à la publication jeudi 19 septembre par le site AfricaIntelligence.fr et Maghreb Confidentiel d’une fausse information selon laquelle Brahim Benjelloun-Touimi serait écarté de son poste au s
Nouveau décret modifiant le droit à l'importation du blé tendre,2019-09-20,"Le Conseil de gouvernement, réuni jeudi à Rabat, a adopté le projet de décret N° 2.19.810 modifiant le droit à l’importation applicable au blé tendre et ses dérivés. Ce projet de décret vise à"
"Elalamy: Proma Industrie, première usine implantée en 6 mois au Maroc",2019-09-18,"L'usine Proma, spécialisée dans la conception et la fabrication de sous-ensembles et composants métalliques pour l'industrie automobile, a été implantée en 6 mois, un ""record au Maroc"", a"
Agriculture: L'OCP et l'UA renforcent leur partenariat,2019-09-05,"Le Groupe OCP, l’un des leaders mondiaux dans l’industrie des engrais, et la Commission de l’Union Africaine (UA), en collaboration avec l’Agence de Développement de l’UA (AUDA-NEPAD) ont renforcé"
Rédouane Najmeddine élu à la tête du Groupe régional Afrique de la WSBI,2019-08-02,"Une distinction de bon aloi pour un grand manager connu et reconnu pour ses qualités autant professionnelles qu’humaines. Ce jeudi 1er août 2019, Rédouane Najmeddine, le président du Directoire d’"
Crise de l'immobilier: Un secteur en mal de relance,2019-07-25,"Avec plus d’un million d’emplois, le secteur de l’immobilier, deuxième pourvoyeur d’emplois au Royaume, attend sa relance. Le cycle baissier du marché immobilier entame sa quatrième année succe"
Tentatives de fuite de devises: Le contrôle aux frontières passe au peigne fin,2019-07-23,"Le nombre en hausse des arrestations de Marocains avec d’importantes sommes en devises, au niveau de Tanger-Med et de Sebta, a alerté la Douane et l’Office des changes qui viennent de se mettre d’"
Maghreb Steel toujours dans la tourmente,2019-07-23,"Tout en déplorant l’absence de bilans des précédentes mesures de sauvegarde, les professionnels du secteur refusent que Maghreb Steel, qui peine depuis plusieurs années à sortir la tête de l’eau,"
Les objectifs de la stratégie énergétique sont déjà dépassés,2019-07-17,"Dans la stratégie énergétique du Nouveau règne, les énergies renouvelables occupent une place de choix. Une stratégie volontariste de développement de l’énergie verte à travers les plans Solaire,"
"Nareva, acteur indépendant dans les secteurs de l'énergie et de l'eau",2019-07-17,"Nareva accorde une place importante au développement durable, à travers ses projets et en particulier le projet éolien intégré 850 MW qui constitue une grande référence du groupe en matière d’inté"
Signature du traité de la zone de libre-échange Africaine,2019-07-16,"La prétendue RASD n’est ni légitimement ni légalement fondée être partie prenante, d’une manière ou d’une autre, dans l’espace de libre-échange africain. Le sommet de l’Union africaine (UA) réu"
Le plan maroc vert : une réponse aux changements climatiques,2019-07-16,L’agriculture durable est en ligne avec la dynamique prônée par le département de l’Agriculture dans le cadre de la stratégie Plan Maroc Vert. “Conscient de l’importance de l’agriculture dans l
Forum d'investissement Espagnol à Casablanca,2019-07-10,"Pour les experts, de nombreuses entreprises espagnoles sont intéressées par le voisinage, la proximité géographique et la coopération existante entre l’Espagne et le Maroc pour aborder le marché a"
L'affaire du tunnel des Oudayas devant la Banque mondiale,2019-07-10,"Cette fois, c’est un groupement italien qui s’est chargé de la construction du Tunnel des Oudayas, qui monte au créneau. Après Corall, de Cheikh Al Amoudi, l’américain Carlyle et l’allemand Sho"
L'homme qui a révolutionné le digital au Maroc,2019-07-03,"Celui qu’on avait désigné comme « le golden boy de l’immobilier », dans un article publié en avril 2009, est devenu désormais un véritable maître du marketing digital au Maroc. Une position de lea"
Baisse des prix ne signifie pas hausse de consommation,2019-07-02,"Le ralentissement du rythme d’inflation à 0,6% en 2019 n’encourage guère la consommation des ménages et encore moins l’investissement des entreprises. À longueur de journée, les membres du gouv"
"Citic Dicastal, n°1 mondial des jantes en aluminium, investit 350M€ à Kénitra",2019-06-27,"Le groupe CITIC DICASTAL, leader mondial spécialisé dans le moulage d'aluminium et dans la production de pièces automobiles en aluminium, a inauguré, mercredi à Kénitra, sa première usine au M"
Nexteer Automotive ouvre sa première usine africaine à Kénitra,2019-06-27,"Le groupe chinois Nexteer Automotive, équipementier mondial spécialisé dans la fabrication de systèmes de direction et de transmission automobile, a inauguré mercredi à Kénitra son premier site de"
Le secteur financier doit soutenir la transition vers une économie à bas carbone,2019-06-26,"Le secteur financier a un rôle crucial à jouer et doit faire preuve de créativité pour soutenir la transition vers une économie à bas carbone, a souligné, mardi à Casablanca, le directeur général"
Réaction de la fédération nationale promoteurs immobiliers aux protestations des MRE au SMAP,2019-06-24,"Une cinquantaine de Marocains résidant à l’étranger, notamment en France, ont protesté vigoureusement, samedi 15 juin 2019, lors du SMAP 2019 (Salon de l’Immobilier Marocain à Paris), empêchant mê"
L'écosystème PSA a créé à lui seul 19.000 emplois directs,2019-06-21,"L’impact du projet PSA sur le secteur automobile national est déjà une réalité avant même le démarrage effectif de la nouvelle usine du groupe à Kénitra, a souligné le ministre de l’Industrie, du"
Le Maroc au cœur de la stratégie de croissance du Groupe PSA,2019-06-20,"Le Maroc est au cœur de la stratégie de croissance du Groupe PSA, qui figure aujourd’hui parmi les constructeurs automobiles les plus performants au Monde, a affirmé le vice-président exécutif de"
SM le Roi préside la cérémonie d'inauguration de l'écosystème du Groupe PSA au Maroc,2019-06-20,"Sa Majesté le Roi Mohammed VI, que Dieu L’assiste, a présidé jeudi à la plateforme industrielle intégrée “Atlantic Free Zone”, dans la commune d’Amer Saflia (province de Kénitra), la cérémonie d’i"
ONSSA: des mesures de prévention contre la bactérie des plantes Xylella fastidiosa,2019-06-12,"L'Office national de sécurité sanitaire des produits alimentaires (ONSSA) a annoncé, mardi, le renforcement du dispositif de contrôle et de surveillance phytosanitaire de la bactérie des plant"
Les Marocains du Golfe prennent le relais,2019-06-11,"Les envois d’argent des Marocains du Golfe ont fait un grand bond en avant, reprenant le flambeau des mains des MRE d’Europe, plus nombreux, en proie à la crise économique qui frappe le Vieux cont"
Marché de l'immobilier: La corruption a la peau dure,2019-06-11,Le ministère de l’Aménagement du territoire et de l’Habitat a réalisé une étude qui confirme la prédominance de la corruption dans le secteur de l’urbanisme et de l’immobilier. C’est un phénomè
Liquidation de La Samir: D'abord un drame humain,2019-05-29,"Derrière les chiffres, il y a le sort de milliers de familles qui se joue des suites de la liquidation judiciaire de la Samir. Et à ce titre, l’Etat est sans doute loin d’être exempt de reproches."
"Abdenbi Saligane: ""la privatisation de la SCP a tourné à la catastrophe""",2019-05-29,Quel a été l’impact de la fermeture de la SCP sur la ville de Sidi Kacem? Nous savions que la privatisation d’une unité aussi importante et stratégique que La Samir et la SCP allait causer d’énor
"La Samir, l'arnaque du siècle: l'État complice",2019-05-29,La mise en faillite de la Samir est une grosse magouille où les pouvoirs publics endossent une lourde responsabilité. Tout autant que le propriétaire saoudien Mohamed Al-Amoudi. Ironie du sort!
L'exode des informaticiens marocains se poursuit,2019-05-28,"Plus de 2.000 informaticiens quittent chaque année le Maroc, pour aller faire carrière à l’étranger. La France, qui en profite le plus, cherche à compenser le Maroc, à travers un partenariat win-w"
"Mezouar: La concurrence loyale et équitable, un levier de croissance économique",2019-05-24,"La concurrence loyale et équitable entre les entreprises représente un levier de croissance majeur dans le développement économique du Maroc, a souligné, jeudi à Casablanca, le président de la Con"
Le gouvernement impuissant face au lobby des distributeurs pétroliers,2019-05-21,Le gouvernement est impuissant face au refus des distributeurs de produits pétroliers à se conformer à leurs obligations de stockage des carburants. Résultat: le Maroc ne dispose pas d’un stock de
Grand échec pour le ministre Moulay Hafid Elalamy,2019-05-15,"Moulay Hafid Elalamy savait déjà que Bombardier préparait son départ, étant en difficultés depuis des années. D’ailleurs, il a fermé les yeux sur les engagements du constructeur canadien en matièr"
Bombardier s'en va: le discrédit,2019-05-15,Le départ du constructeur aéronautique canadien ébranle sérieusement l’attractivité du Maroc et risque de faire des émules. Nouveau coup dur pour Moulay Hafid Elalamy. Le Salon de l’aérospatial
Les médecins du privé fraudent-ils le fisc ?,2019-05-14,"Lors des dernières Assises nationales de la fiscalité, l’ancien patron de la Douane a violemment critiqué les cliniques et les médecins du secteur privé. La réaction de ces derniers ne s’est pas f"
La famille Tazi s'investit dans l'économie numérique,2019-05-14,"Le groupe familial industriel marocain Richbond a officialisé l’acquisition de 40% du capital de l’entreprise de référence de transfert d’argent, Cash Plus. Un premier acte d’une stratégie de dive"
"La hausse des prix de l'oignon, due à un déséquilibre entre l'offre et la demande",2019-05-10,La hausse des prix de l'oignon est due à des décalages entre les périodes de production et à la demande accrue lors du mois de Ramadan qui sont à l’origine d’un déséquilibre entre l’offre et l
