titre,date,extrait
Le Maroc gagne deux places dans l’indice de compétitivité du World Economic Forum,2018-10-17,"
Le Maroc est classé 75e sur 140 pays avec un score de 58,5 sur 100, en amélioration de 0,8 point dans l'édition 2018 du Global Competitiveness Index 4.0 du World Economic Forum....
"
Classement Choiseul: 10 Marocains parmi les 100 leaders économiques africains de demain,2018-10-17,"
L’institut Choiseul vient de dévoiler l’édition 2018 de son classement Choiseul 100 Africa - Les leaders économiques de demain. Ce classement recense les jeunes dirigeants africains qui jouent ou sont appelés à jouer un rôle majeur dans le développement économique du continent dans un avenir proche....
"
Le CRI de Casablanca-Settat veut réduire la ‘mortalité’ des entreprises,2018-10-16,"
Combien d’entreprises réussissent-elles à passer le cap des 3 premières années ? Quelles sont les difficultés rencontrées et comment peut-on les surmonter? C’est pour répondre à ces questions que le CRI de Casablanca-Settat a, pour la première fois au Maroc, livré les résultats d’une étude sur les facteurs impactant l’évolution des entreprises. Les détails....
"
L’ONCF n’a pas encore de visibilité pour un retour à la normale après l’accident,2018-10-16,"
Après l’accident de train à Bouknadel, qui selon un bilan provisoire a occasionné la mort de 7 personnes et fait 125 blessés, le trafic ferroviaire entre Casablanca et le nord du pays est presque paralysé. Pour les voyageurs à destination de Kénitra ou Tanger, un plan spécial a été mis en œuvre afin de pallier les suppressions de nombreux trains. Une source autorisée de l’ONCF nous déclare n’avoir, pour l’instant, aucune visibilité pour le rétablissement normal des navettes.
 ...
"
Dialogue social: le gouvernement améliore sa proposition et attend la réaction des syndicats,2018-10-16,"
Lors d’une réunion tenue dimanche 14 octobre, Saâdeddine Elotmani a proposé aux syndicats d’améliorer la proposition d’augmentation des salaires des fonctionnaires des échelles inférieures qui passent de 300 DH à 400 DH. Le reste de l’offre demeure inchangé. La CDT a déjà rejeté la proposition. Si aucun accord n’est trouvé avec les centrales avant le dépôt du PLF 2019 au Parlement, le dialogue social risque de se prolonger jusqu'au 1er mai 2019....
"
Campagne agricole: les conditions de démarrage sont favorables,2018-10-16,"
L’automne s’installe et les pluies sont de retour après quelques précipitations en septembre, accompagnées d’une baisse des températures. Cette situation renforce les mesures prises par le ministère de tutelle pour permettre un bon démarrage de la campagne agricole 2018-2019....
"
L’indice de confiance des ménages se dégrade au 3e trimestre,2018-10-15,"
Les résultats de l’enquête permanente de conjoncture auprès des ménages, menée par le HCP, montrent, globalement, que la confiance des ménages s’est dégradée au troisième trimestre de 2018.
 ...
"
"Le déficit budgétaire pourrait atteindre 3,8% du PIB en 2018",2018-10-15,"
Le ministère des Finances a actualisé ses prévisions de clôture de l’année budgétaire 2018. Le déficit budgétaire prévu est de 43 MMDH, soit 3,8% du PIB si la trajectoire actuelle est maintenue, contre une prévision initiale de 3%. Le ministère dit qu’une veille active sera mise en place pour atténuer cette aggravation et se rapprocher de l’objectif des 3%....
"
BMCE bank of Africa: 40 jours pour rencontrer les commerçants et artisans de 29 villes,2018-10-15,"
BMCE Bank of Africa a entamé lundi 8 octobre la quatrième édition de la « Caravane des Pros » qui durera 40 jours et passera par 29 villes du royaume. Le convoi va à la rencontre des commerçants, artisans et auto-entrepreneurs. L’objectif est de les accompagner sur le plan fiscal et juridique, de les sensibiliser aux avantages de la bancarisation et de leur présenter les offres promotionnelles que le groupe leur propose....
"
"Le Roi désigne de nouveaux objectifs à l’agriculture: classe moyenne rurale, jeunesse et emploi",2018-10-14,"
En ouvrant la nouvelle session parlementaire, le vendredi 12 octobre 2018, le Roi Mohammed VI a donné une nouvelle impulsion à l'emploi et à la jeunesse dans l’agriculture. L’agriculture et le monde rural vont connaître des évolutions importantes....
"
Sukuk souverains: les résultats détaillés de la première émission,2018-10-13,"
Souscriptions, règlement, amortissements,… Voici tous les détails concernant la première émission de Sukuk souverains....
"
IPE: vers plus de bénéficiaires et des conditions d’éligibilité allégées,2018-10-12,"
Depuis son lancement en 2015, l’indemnité pour perte d’emploi (IPE) a vu son nombre de bénéficiaires croître de 15,45%, passant de 8.947 en 2015 à 11.925 en 2017. Selon les projections de la CNSS, une modification des critères d’éligibilité peut augmenter le nombre de bénéficiaires jusqu’à 78.605 en 2027, moyennant un surcoût de 405 MDH/an sur la prochaine décennie. Les détails....
"
Contrats d’investissement confiés aux sociétés étrangères et non aux marocaines: voici l’éclairage de Masen,2018-10-12,"
Plusieurs secteurs marocains en difficulté pointent du doigt les grands donneurs d'ordres qui accordent des projets d'investissement marocains aux étrangers. OCP, ONEE, ou encore Masen sont souvent cités parmi ces donneurs d'ordres. Médias24 a donné la parole à Masen pour s'expliquer sur ce point. ...
"
Cahiers importés de Tunisie: les fabricants marocains insatisfaits des taux antidumping appliqués,2018-10-12,"
Les mesures antidumping sur les importations de cahiers originaires de Tunisie provisoirement fixées en mai à 33,77% et 51,06% sont tombées à 27,71% et 15,69%. Les industriels marocains déclarent que les nouveaux taux sont loin d’être dissuasifs et sont insuffisants pour protéger efficacement l’industrie marocaine....
"
Tourisme: Les secteurs public et privé dévoileront enfin une feuille de route commune dans un mois,2018-10-12,"
Après sa réélection en juin, à la tête de la Confédération nationale du tourisme, Abdellatif Kabbaj affirme que la priorité de son 2e mandat sera de travailler ""main dans la main avec l’Etat"". Selon lui, les acteurs du secteur privé finalisent une feuille de route commune avec le ministère du Tourisme dont le contenu sera révélé dans quelques semaines. Un événement, sachant que le binôme ministériel ne cesse de reporter sa diffusion aux professionnels....
"
PLF 2019: Plus de 90% des entreprises ne sont pas concernées par les changements de taux de l’IS,2018-10-11,"
Près de 13.000 entreprises bénéficieront de la réduction du taux intermédiaire de 20% à 17,5%. Et près de 5.300 subiront l’augmentation du taux marginal de 31% à 32%, dont 267 supporteront, en plus, la contribution de solidarité de 2% sur les bénéfices. 92% des entreprises ne sont pas concernées par ces changements....
"
Vignette automobile: voici les augmentations prévues en 2019,2018-10-11,"
Dans le projet de loi de Finances 2019, qui sera déposé la semaine prochaine au Parlement, des augmentations du prix de la vignette automobile de 50 DH à 500 DH sont prévues. Voici la nouvelle grille....
"
Comment fonctionnera l’ensemble Saham-Sanlam: les révélations de Nadia Fettah,2018-10-11,"
EXCLUSIF. Médias24 a rencontré la directrice générale de Saham Finances, Nadia Fettah, pour connaitre la nouvelle vie du groupe marocain devenu sud-africain après le closing du deal Saham-Sanlam qui a eu lieu mercredi 10 octobre 2018. ...
"
Amnistie fiscale des étrangers: ce n’est pas la ruée,2018-10-11,"
C’était l’une des mesures phares de la loi de finances 2018. L’amnistie fiscale moyennant une contribution libératoire de 10% n’a manifestement pas encore rencontré son public, moins de 200 résidents étrangers y ayant souscrit. Les détails....
"
« Tour BMCE »: les travaux débuteront le 1er novembre 2018,2018-10-11,"
Besix Group S.A., Sixco et TGCC se sont vu adjuger la conception et la construction de ""Bank of Africa Tower"". Elle culminera à 250 mètres et pourra prétendre au titre de la plus haute tour du Maroc et d’Afrique.
 ...
"
Sanlam et Saham confirment le closing de l’opération d’acquisition de Saham Finances,2018-10-11,"
Le closing pour l'acquisition de Saham Finances a été signé. La date d'effet de la transaction est le jeudi 11 octobre 2018, annonce Sanlam Ltd dans un communiqué diffusé ce jeudi matin. De son côté, le groupe Saham a diffusé peu après, un communiqué similaire.
 ...
"
Projet de loi de finances 2019: les premiers détails,2018-10-10,"
Déficit budgétaire à 3,7% du PIB, taux intermédiaire de l’IS abaissé à 17,5%, nouvelle contribution de solidarité que supporteront les grandes entreprises… Voici les premiers détails qui ont filtré du projet de loi de finances 2019, validé le mercredi 10 octobre 2018 en conseil des ministres....
"
Crédit TVA: près de 9 MMDH remboursés au secteur privé en 2018,2018-10-10,"
C’est ce qui ressort des dernières statistiques de la DGI, arrêtées au 10 octobre 2018. Ce montant porte uniquement sur le crédit TVA du secteur privé, incluant aussi bien le stock à fin 2017 que la TVA de 2018, ainsi que le butoir antérieur à 2014. Les petites entreprises ont bénéficié au même titre de 79 MDH, répartis entre 1.295 structures. Les détails....
"
La nouvelle charte de l’investissement à un stade « très avancé » d’élaboration,2018-10-10,"
Selon une source sûre, le projet a été transféré au ministère des Finances pour finalisation. Le département de l’Industrie table sur une adoption avant la fin de l’année. Le traitement du problème de l’équité fiscale et des avantages accordés aux zones franches est prévu dans le PLF 2019....
"
Ifrane: 39 projets touristiques prévus pour fin 2018,2018-10-10,"
Destinés à renforcer la capacité litière de la province, avec 1.960 nouveaux lits, ces projets devraient générer 400 emplois directs dans différents métiers touristiques et des dizaines d’emplois indirects....
"
Total lance la deuxième édition de son programme d’incubation « Startupper de l’année »,2018-10-10,"
Après une première édition lancée en 2015 dans 30 pays africains, Total lance en 2018 le «Challenge Startupper de l’Année» dans 40 pays du continent. Le programme récompense l’innovation, l’impact social et sociétal et la faisabilité des projets. Trois gagnants dans chaque pays bénéficieront d’une aide financière et d’une campagne de communication....
"
Crédit Agricole du Maroc: les prévisions et ambitions stratégiques à l’horizon 2020,2018-10-09,"
L’Autorité marocaine du marché des capitaux (AMMC) vient de publier, lundi 8 octobre, la note d’information relative à l’émission par le Crédit Agricole du Maroc (CAM) d’un emprunt obligataire subordonné de 500 MDH. A cette occasion, le groupe bancaire dévoile ses prévisions financières ainsi que ses ambitions stratégiques à l'horizon 2020....
"
"Taroudant: 3,8 MMDH pour la station de transfert d’énergie par pompage d’Abdelmoumen",2018-10-09,"
Le projet de station de transfert d’énergie par pompage (Step) d’Abdelmoumen nécessitera un investissement de 3,8 MMDH. Elle consiste à stocker l’énergie sous forme hydraulique et permettra de produire 350 MW....
"
Aquaculture: 250 nouveaux projets d’ici 2020,2018-10-08,"
Le Maroc passe à la vitesse supérieure en matière de production aquacole, dont le potentiel à court terme est évalué à 380.000 tonnes par an. Développement de nouveaux projets, renforcement des exportations, harmonisation législative et sanitaire avec l’Union européenne,… Tour d’horizon des principales perspectives de l’aquaculture marocaine....
"
RAM: La grève des pilotes impacte l’exercice 2017-2018 mais le résultat ne sera pas déficitaire,2018-10-08,"
Le transporteur national clôturera son exercice fiscal le 31 octobre prochain. Selon une source sûre, le résultat net ne sera pas déficitaire, malgré l'impact de la grève des pilotes. Il sera toutefois inférieur au résultat des 2 précédentes années bénéficiaires. 
 ...
"
Le taux de recouvrement des créances de l’Etat collectées par la TGR ne dépasse pas 60%,2018-10-08,"
Le taux est de 60% en valeur et de 40% en nombre d’articles (dossiers d’imposition). Il concerne les créances de l’Etat dont le recouvrement est géré par la Trésorerie générale du royaume: taxes locales, spéciales, ressources domaniales… Le cumul du reste à recouvrer dépasse les 40 MMDH....
"
Entretien. L’Espagnol Glovo veut démocratiser la livraison à domicile au Maroc,2018-10-08,"
Dans une interview accordée à Medias24, Karim Debbar, directeur général de la filiale marocaine de la start-up espagnole Glovo, fait le bilan, trois mois après le lancement des activités de livraison sur Casablanca. Il révèle les axes de la stratégie d’extension pour atteindre 2.000 livreurs en 2019. Les détails....
"
PLF 2019: voici les propositions de la Confédération marocaine de TPE-PME,2018-10-08,"
La confédération marocaine de TPE-PME est la première à dévoiler la liste de ses revendications pour le projet de loi de finances que le gouvernement doit déposer au Parlement d'ici le 20 octobre. Voici ce qu'elle demande. ...
"
"La croissance économique estimée à 2,8% au troisième trimestre 2018 (HCP)",2018-10-07,"
La croissance du PIB devrait rester aux environs de 3% en 2018, ce qui concorde avec les prévisions annoncées dans le cadre du budget économique prévisionnel de 2018, note le Haut-commissariat au plan. ...
"
"L’Etat arrête la contrebande des épices, les importations légales explosent",2018-10-05,"
La valeur des importations d’épices a plus que doublé entre janvier-août par rapport à la même période en 2017. Selon le président de l’Association interprofessionnelle marocaine des importateurs et des exportateurs des céréales, des légumineuses et des épices, cette hausse s’explique par le démantèlement récent des réseaux de contrebande. La fin de la concurrence déloyale va permettre au marché officiel de s’autoréguler et de faire littéralement exploser le volume des importations légales. 
 ...
"
Inégalités sociales: La DEPF dresse les leviers prioritaires pour les atténuer,2018-10-05,"
La Direction des études et des prévisions financières relevant du ministère de l'Economie et des Finances participe au débat sur les inégalités sociales. Elle vient de publier un rapport qui en détermine les principales causes ainsi que les pistes prioritaires pour les réduire. ...
"
Le Maroc a investi 2.700 MMDH en dix ans pour de maigres résultats socioéconomiques!,2018-10-05,"
La croissance du PIB est toujours inférieure à 5%, le chômage pointe à 10% et les recettes fiscales ont crû de 20% seulement entre 2008 et 2017, avec une pression sur une petite catégorie de contribuables. Sans parler des inégalités sociales et spatiales qui persistent voire s’aggravent. La refonte du modèle de développement du Maroc devient un sujet brûlant....
"
Un « village marocain » à Orlando pour promouvoir la destination Maroc aux Etats-Unis,2018-10-05,"
Au lancement de la première édition du ""The Moroccan village"" à Orlando, évènement initié par l’Ambassade du Maroc aux Etats-Unis et Musk Strategies, un meeting a été organisé jeudi 4 octobre dans le but d’exposer les opportunités d'investissement au Maroc ainsi que ses atouts touristiques, économiques et politiques. Détails.
 
 
 ...
"
Souss Massa: 23 projets aquacoles retenus pour un investissement de 400 MDH,2018-10-05,"
23 projets ont été retenus à l'issue des deux appels à manifestation d’intérêt (AMI) lancés entre le 27 décembre 2017 et 27 mai 2018 par l'ANDA. Il s'agit d'AMI pour le développement de projets aquacoles dans la région de Souss Massa concernant une offre d’investissement s’étendant sur une superficie de 1.380 ha représentant 92 unités de production dédiées à la culture d’algues marines et de coquillages....
"
Les intermédiaires en assurance face à plusieurs contraintes: leur avenir est-il compromis?,2018-10-04,"
Les agents et courtiers d’assurance ont organisé ce jeudi 4 octobre leur 3ème rencontre annuelle sous l’égide de la Fédération nationale des agents et courtiers d’assurances au Maroc (FNACAM). L’occasion pour les intermédiaires d’assurance de débattre des problématiques du secteur: sinistralité, rapports parfois tendus avec les compagnies d’assurances, virage numérique et dématérialisation,… Sans oublier la concurrence des banques et la faiblesse des commissions....
"
"Après ADM, la Caisse de financement routier veut optimiser son endettement",2018-10-04,"
La caisse de financement routier cherche à optimiser sa dette au moment où le ministère de l'Equipement et du Transport envisage de lui confier la gestion de programmes estimés à plus de 50 MMDH. ...
"
Casablanca va dématérialiser la légalisation de signature et la certification des copies en 2019,2018-10-04,"
Les citoyens / organisations devront faire le déplacement une seule fois aux bureaux de la commune pour déposer leurs signatures, empreintes biométriques et documents originaux. La légalisation ou la certification se fera électroniquement et les documents seront déposés sur le compte de l’utilisateur qui pourra les imprimer ou les partager....
"
Foncier: Le CESE livre sa première réflexion,2018-10-04,"
Le CESE met en place une plateforme d’appel à contributions, dans le cadre de la stratégie nationale de la politique foncière de l’Etat. Cette plateforme devrait permettre de recueillir les contributions des citoyens, des associations de la société civile, des chercheurs et des acteurs du monde académique et universitaire....
"
Pétrole: le Brent à son plus haut niveau depuis 2014,2018-10-03,"
Les cours du pétrole enregistraient une légère baisse mercredi 3 octobre mais restaient à leur plus haut niveau depuis 2014, à plus de 84 dollars. La Russie et l'Arabie saoudite ont affirmé produire à des niveaux très élevés pour compenser le déséquilibre du marché, rapporte une dépêche AFP....
"
"L’échec de la formation professionnelle, un secret de polichinelle enfin pris à bras-le-corps",2018-10-03,"
La formation professionnelle est aujourd'hui au centre de l'intérêt général car le Roi l'a placée parmi les priorités du gouvernement pour cette rentrée 2018-2019. On prend enfin en main un dossier dont l'échec est connu depuis des années. 
 ...
"
"Immobilier. A sa sortie de crise, Alliances affiche de nouvelles ambitions",2018-10-03,"
La compagnie veut, entre autres, privilégier l'activité lotissement pour raccourcir ses cycles de réalisation de projets et garantir un retour rapide sur investissement....
"
Tourisme: Retour de la croissance en août après un mois de juillet défavorable,2018-10-03,"
En juillet, l’activité touristique avait enregistré un recul de 2% des arrivées et de 9% des recettes. Cette baisse inhabituelle en pleine haute saison s’explique, entre autres, par l’effet Coupe du monde et par des grèves aériennes qui ont incité les touristes à reporter leur séjour. Selon plusieurs opérateurs, le mois d’août a permis au secteur de renouer avec une croissance à 2 chiffres pour les grandes villes et 7% au niveau national....
"
Un retard d’autorisations fait chuter l’activité de l’unique producteur de sable de dragage,2018-10-03,"
Rimal, société du groupe Satrammarine qui détient également Drapor, ne peut plus exploiter et commercialiser le sable de dragage des embouchures des oueds Sebou et Oum Rabia depuis le début de l’année 2018. En cause, le non-renouvellement à ce jour de ses autorisations de dragage et d’occupation temporaire du domaine public maritime. Conséquences: l’activité a chuté de plus de 60%, le prix du sable a augmenté et les embouchures des oueds se sont ensablées....
"
Dialogue social: le gouvernement attend la première esquisse du PLF 2019 pour enclencher les réunions,2018-10-03,"
Le gouvernement espère réunir les partenaires sociaux pour un prochain round du dialogue social, dès que le projet de loi de finances 2019 prendra forme. Il travaille aussi sur une nouvelle proposition, actuellement à l'étude. ...
"
"Tanger: nouvelles lignes aériennes à 300 DH vers Agadir, Marrakech, Fès et Nador",2018-10-02,"
La compagnie aérienne Air Arabia reliera Tanger à Agadir, Marrakech, Fès et Nador à partir du 30 octobre courant. Les billets seront proposés à 300 DH, mais peuvent subir une révision sur la base du prix du baril de Brent.
 ...
"
Conseils régionaux: les métaphores économiques de Khalid Safir,2018-10-02,"
Dans une intervention lors de la 1ère édition de l’université d’été de la CGEM, Khalid Safir, wali, directeur général des collectivités locales, a reformulé le plan de la régionalisation avancée en usant de métaphores empruntées au monde économique. Il a ainsi redéfini les rôles de tous les acteurs intervenant dans la stratégie....
"
Stratégie de relance de l’habitat: voici les premiers détails,2018-10-02,"
Le projet de stratégie de relance de l’habitat a été présenté en conseil de gouvernement du jeudi 6 septembre. Une réunion ministérielle devait avoir lieu une semaine après pour l’examiner en profondeur. Hormis ses grandes lignes, rien n'a encore été dévoilé. La stratégie sera probablement présentée lors du Conseil national de l’habitat qui doit se tenir incessamment. Médias24 a pu obtenir les premiers détails....
"
Textile: un investisseur turc pour ressusciter Legler,2018-10-02,"
Des négociations sont en cours avec un investisseur turc spécialisé dans l’amont textile pour la reprise de Legler.
 ...
"
La nouvelle raffinerie de Cosumar en Arabie Saoudite annoncée pour fin 2019,2018-10-02,"
Une raffinerie de sucre en Arabie saoudite vers fin 2019, une première usine de graisses végétales à Casablanca en 2020 et une société de conditionnement et de commercialisation de sucre blanc en Guinée Conakry... Cosumar revient sur on développement à l'international....
"
"Le Maroc va prolonger le contrat du Gazoduc Maghreb-Europe en 2021, selon le ministre algérien de l’Energie",2018-10-02,"
Le Maroc va prolonger le contrat d'importation de gaz de l'Algérie a déclaré, lundi 1er octobre aux médias, Mustapha Guitouni, ministre algérien de l'Energie, rapporte Reuters. Il a rappelé qu'en 2021, le Maroc sera propriétaire du gazoduc....
"
Formation continue: le bras-de-fer entre le gouvernement et la CGEM se poursuit,2018-10-01,"
Alors que la CGEM pensait avoir remporté sa bataille pour l'adoption du projet de loi 60.17 relatif à l'organisation de la formation continue, le texte a finalement été rattrapé par le gouvernement à la Chambre des représentants. Détails....
"
Sociétés cotées: baisse des résultats au premier semestre 2018,2018-10-01,"
Les bénéfices ont reculé de près de 4% par rapport à la même période en 2017. En cause, les compagnies minières, les industries agroalimentaires, les promoteurs immobiliers, les compagnies d’assurance et les cimentiers....
"
"Elaborer le Budget 2019, une équation très difficile",2018-10-01,"
Les délais de bouclage du projet de loi de Finances 2019 se rapprochent inexorablement. Le texte doit être au parlement au plus tard le 20 octobre. Entretemps, il devra avoir été adopté en conseil de gouvernement et en conseil des ministres....
"
Grosses menaces sur la construction métallique lourde: trois fleurons en graves difficultés,2018-09-30,"
Trois fleurons de l’industrie métallique marocaine connaissent de grosses difficultés. L’un est en difficulté financière, le deuxième est placé en sauvegarde judiciaire et le troisième en liquidation. Selon la profession, il ne s’agit pas d’une coïncidence, c’est tout le secteur qui est menacé....
"
"L’inclusion sociale, « cours inaugural » de Ali Benmakhlouf devant la CGEM",2018-09-30,"
VERBATIM & VIDEO. Lumineux plaidoyer du philosophe Ali Benmakhlouf contre les inégalités sociales. C'était le samedi 29 septembre 2018 à l'université d'été de la CGEM. Membre de l'Institut de France et professeur à Créteil Paris Est, beaucoup pensent qu'il a un excellent profil pour président un comité national marocain d'éthique. Voici un verbatim de son intervention. Vidéo en fin d'article (du début jusqu'à la minute 39'00)....
"
Le pont de Sidi Maârouf sera prêt à la circulation dans quelques semaines,2018-09-30,"
Les échafaudages qui entouraient le pylône du pont à haubans de Sidi Maârouf ont été enlevés le jeudi 27 septembre 2018, livrant au regard curieux des Casablancais, cette pièce essentielle du magnifique ouvrage....
"
Le plaidoyer de Moulay Hafid Elalamy « contre le négativisme »,2018-09-29,"
Moulay Hafid Elalamy n'a pas mâché ses mots lors de son intervention à l'Université d'été de la CGEM. Interpelé sur sa lecture de la situation économique, ce dernier se livre à un coup de gueule et n'omet pas à l'occasion de défendre son travail et ses chiffres. 
 ...
"
Benachaaboun: « Le nombre des fonds de garantie sera ramené de 12 à 2 »,2018-09-29,"
En marge de l'université d'été organisée par la CGEM, Mohamed Benchaaboun, Ministre de l'Economie et des Finances a révélé qu'il y a un important travail qui se fait au niveau des Fonds de garantie et a informé son audience sur les premières mesures sur lesquelles il travaille.
 ...
"
"Mezouar: « Pour s’affirmer davantage, l’entreprise marocaine doit avoir confiance en son organisation »",2018-09-29,"
Comment concrétiser le slogan de cette 1ere édition de l’université d’été de la CGEM, ""une entreprise forte, un Maroc gagnant"" ? Médias 24 a posé la question à Salaheddine Mezouar, président de la confédération patronale, qui estime nécessaire de faire preuve de confiance et d’unité ""pour corriger nos insuffisances"". Les détails....
"
De gros risques pèsent sur Delattre Levivier Maroc,2018-09-29,"
La société connaît des difficultés de trésorerie et de gros contrats sont compromis. Son activité et ses résultats sont en baisse. L’issue des conflits en cours avec les clients sea connue dans quelques semaines. Si les décisions sont défavorables, ce fleuron de l’industrie métallique risque de connaître le même sort que Stroc Industrie et Buzzichelli....
"
Université d’été de la CGEM: La relation entreprise/syndicat passée à la loupe,2018-09-28,"
""Entreprises-Syndicats: Même team?"". Une question qui s'impose dans un contexte où le dialogue entre les différents partenaires sociaux semble être au point mort.Elle a été posée lors d'un panel à la 1ère université d'été de la CGEM....
"
"La croissance économique ralentit à 2,4% au deuxième trimestre (HCP)",2018-09-28,"
Un ralentissement dû à la baisse de la croissance du secteur primaire (agriculture et pêche), du secteur secondaire (BTP, énergie, mines et industrie) et à une stagnation du secteur tertiaire (commerce et services)....
"
Liberté économique: Le Maroc est 115ème sur 162 pays (Etude),2018-09-28,"
Le Maroc gagne 5 places en matière de liberté économique et se classe à la 115e position sur 162 pays évalués, selon le rapport de l’Institut Fraser, spécialisé dans l’économie, la société et l’éducation....
"
Le crédit bancaire poursuit sa lente reprise,2018-09-28,"
A fin août, le crédit bancaire a enregistré une amélioration de 2,5% en glissement annuel, contre 2% à juillet et 1,5% à fin juin. Toutefois, le crédit aux entreprises non financières privées affiche toujours une faible croissance de 1,1%....
"
Université d’été de la CGEM: Le nouveau rôle de l’Etat selon des experts,2018-09-28,"
Comment servir l’entreprise et les citoyens? Quelle stratégie d’investissement social? Comment améliorer le climat des affaires?... Ce sont ces questions, et bien d’autres, qui ont été posées à des experts lors de l’une des tables rondes de la première université d’été de la CGEM, consacrée à la thématique: «Le rôle de l’Etat: nouveau monde, nouveau rôle?». Voici les déclarations retenues par Médias24....
"
Résidences Dar Saada: Les prévisions annuelles maintenues malgré un décalage du chiffre d’affaires,2018-09-28,"
Le groupe Résidences Dar Saada a annoncé un second semestre qui sera marqué par un rattrapage par rapport à l'activité du premier semestre, ""car l'activité n'est pas linéaire"". Détails sur les résultats du 1er semestre, bénéfice, chiffre d'affaires et activité globale....
"
EN DIRECT. La première université d’été de la CGEM est lancée,2018-09-28,"
Elle est organisée les 28 et 29 septembre à l'ISCAE de Casablanca avec comme thématique ""Une entreprise forte, un Maroc gagnant"". Salaheddine Mezouar, président de la confédération patronale, veut affirmer le rôle de l'entreprise dans l'accélération du développement et de la mutation du Maroc....
"
"Attijariwafa bank va augmenter son capital de 2,4 MMDH au profit de ses salariés",2018-09-28,"
Les actionnaires sont convoqués à une assemblée générale extraordinaire devant se tenir le 12 novembre pour approuver cette opération.
 ...
"
Refonte du Code des impôts: clarifier les textes est-il suffisant?,2018-09-27,"
Les fiscalistes sont dans l’expectative, dans l’attente de l’aboutissement, d’ici fin 2018, du projet de refonte du Code général des impôts. Si l’effort de clarification des textes est favorablement accueilli, ils estiment que le CGI gagnerait aussi à expliciter en profondeur certaines notions, notamment d’ordre comptable....
"
Douane vs Ba-Amer et la Samir: dernier report avant les plaidoiries,2018-09-27,"
Dernier report avant les plaidoiries des parties. Prochaine audience le 18 octobre. La Samir et son directeur général risquent une condamnation de 40 MMDH. ...
"
Les salaires réels baissent dans le secteur privé à cause d’une inflation qui repart à la hausse,2018-09-27,"
Bank-Al Maghrib a publié, comme chaque trimestre, des données intéressantes sur l’évolution des salaires dans le secteur privé. Ces évolutions sont calculées en termes nominaux et réels, c’est-à-dire en tenant compte de l’inflation. Voici les détails....
"
Attijariwafa bank fait une pause en termes de croissance externe pour bien digérer Barclays Egypt,2018-09-27,"
Un an après l'acquisition de Barclays Bank Egypt, Attijariwafa bank compte prendre le temps nécessaire pour intégrer totalement cette filiale dans le groupe. Tant que cela n'est pas réalisé, le groupe s'abstiendra de toute nouvelle acquisition....
"
Attijariwafa bank finance les TPE à hauteur de 8 milliards de DH en 2018,2018-09-26,"
L'engagement d'Attijariwafa bank vis-à-vis des TPE est de plus en plus consistant et visible. Mohamed Kettani l'a rappelé, chiffres à l'appui, lors de la présentation des résultats semestriels de l'établissement qu'il dirige. ...
"
Les promoteurs immobiliers livrent leurs revendications,2018-09-26,"
La Fédération Nationale des Promoteurs Immobiliers (FNPI) signe une sortie médiatique, ce mercredi 26 septembre, pour exposer les problèmes rencontrés par les promoteurs immobiliers et légitimer leurs propositions pour relancer le secteur....
"
La centrale solaire Noor Ouarzazate III a réalisé sa première synchronisation,2018-09-26,"
Sener s'apprête à démarrer les derniers essais à Noor Ouarzazate III, après avoir achevé en août dernier la première synchronisation de l'installation solaire. Avec ces étapes clés, Sener entame la dernière phase avant la mise en service commerciale de la centrale et sa livraison finale au client....
"
Amendes et condamnations pécuniaires: l’Etat ne recouvre que 40% de son dû,2018-09-26,"
La Cour des comptes vient de publier un référé adressé aux ministères de la Justice et de l’Economie et des Finances au sujet du recouvrement des amendes, condamnations pécuniaires, dépens et frais de justice. Voici ce qu’il contient....
"
La BCP en voie de contrôler 4 nouvelles banques en Afrique,2018-09-25,"
Le groupe Banque Centrale Populaire (BCP) est entré en négociations exclusives avec le groupe français BPCE pour l’acquisition de ses participations dans quatre banques en Afrique réalisant à fin 2017 un PNB agrégé d’environ 2 milliards de dirhams.  
 ...
"
La ligne Paris-Dakhla: convention signée entre Transavia et l’ONMT,2018-09-25,"
L'Office national marocain du tourisme (ONMT) a signé avec Transavia, la compagnie low cost du groupe Air France-KLM, un contrat afin de développer sa présence au Maroc....
"
Jouahri: l’émission de sukuks souverains aura lieu le 5 octobre,2018-09-25,"
Le Conseil de Bank Al Maghrib a tenu sa troisième réunion trimestrielle de 2018. Il a décidé de maintenir le taux directeur inchangé et a actualisé ses prévisions pour l'économie marocaine. Voici un compte rendu en live de la conférence de presse du wali de Bank Al Maghrib M. Abdellatif Jouahri....
"
Les principales décisions et annonces du Conseil de Bank Al-Maghrib,2018-09-25,"
Le Conseil de la Banque centrale maintient inchangé le taux directeur à 2,25%. Il prévoit un taux de croissance de l'économie marocaine, de 3,5% en 2018 et de 3,1% en 2019. Le gouvernement prévoit de son côté, 3,6% en 2018 et 3,2% en 2019....
"
"Contrat programme du BTP: ce qu’en dit Nabil Benazzouz, président de la FMCI",2018-09-24,"
Dans cet entretien accordé à Médias24, le président de la Fédération Marocaine du Conseil et de l'Ingénierie revient sur le contexte de préparation du contrat programme du BTP, signé le 24 septembre à Al Hoceima, ainsi que sur les prochaines étapes de sa mise en œuvre....
"
